,Buried_Volume_C,V_occ_avg,C_charge,Pyramidalization_H_max,Bmax_2.0_min,gas_charge_H_max,gas_charge_C,Buried_Volume_H_max_MFF,num_H,Pyramidalization_C_MFF,L_cc1_min,num_C,Bmax_2.0_avg,Bmin_3.5_avg,L_ch1_avg,n_Csp3,Pyramidalization_H_max_MFF,C_n_charge_min,Bmin_2.0_avg,Bmin_3.0_avg,Local_Nucleophilicity_H_max,dual_H_max,Reactant_SMILES,Atom_nº,bde_avg,DOI
1441,-0.009104146,0.535156134,-0.032726152,-0.003800867,-0.23305969,-0.092524536,0.056178432,0.195665447,0.10415394,0.098124935,0.1888899,0.029525555,0.020225493,-0.022848084,0.164433377,0.159845245,-0.020852673,0.088068239,-0.05779828,-0.039174597,-0.113841784,-0.011792647,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,38,0.0283088,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1442,-0.154733993,0.535134026,0.188078984,-0.005213556,0.291211893,0.214942522,0.266300782,0.091783261,0.10415394,0.085996814,0.173692331,-0.303807778,0.286227322,-0.016791714,-0.107675467,-0.173488088,-0.010503826,-0.119153982,-0.051673437,-0.026611287,-0.099856973,-0.037508706,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,39,0.1702387,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1443,0.15378274,0.535135619,0.553178115,-0.017351446,0.368137267,0.707621877,0.737803175,-0.019794268,-0.39584606,0.039646718,-0.090745359,-0.303807778,0.302561066,-0.022253743,-0.078763902,-0.506821421,-0.017712333,-0.119153982,-0.05779828,-0.035788358,-0.116057957,-0.01617657,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,41,0.0442384,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1444,0.233765972,0.535174855,-0.063103431,-0.046445651,0.389980242,0.284732663,-0.055570181,0.372764038,-0.39584606,-0.46579411,0.10682303,0.029525555,0.324404041,-0.00827633,0.349807526,-0.173488088,0.149678659,0.020763921,0.743111725,0.373138133,-0.164804195,0.00973901,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,42,-0.2800276,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1445,0.178711127,0.53510435,0.034648013,0.152759661,0.255474411,0.23116995,-0.208507334,0.173172254,-0.39584606,-0.505788203,0.003479565,0.029525555,0.18989821,0.183934569,0.305589839,-0.173488088,0.161849786,-0.022115911,0.11938903,0.100458435,-0.112370704,0.041158049,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,43,-0.2285153,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1446,0.014846109,0.535152681,-0.149632244,0.013545049,0.232563612,-0.185008674,-0.127346152,0.112691147,0.60415394,0.116208811,0.322628502,-0.303807778,0.180639367,0.063899936,0.200147662,-0.173488088,-0.001397046,0.117397148,-0.051979924,0.047920518,-0.139762403,0.044222915,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,45,-0.0465019,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1447,-0.38996071,0.560481468,-0.188425058,0.010515763,-0.23305969,-0.198063823,-0.181833575,-0.276800581,0.60415394,0.091031397,0.574908137,-0.303807778,0.157934745,-0.019211156,0.161598887,-0.173488088,0.007478675,-0.01417305,-0.05779828,-0.036254838,-0.079118567,-0.062426681,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,0,-0.0462713,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1448,-0.120345674,0.560398682,-0.044996409,-0.010619418,0.159339092,-0.157434248,-0.146838515,-0.024784682,0.10415394,0.08733847,-0.145456605,0.029525555,0.212011184,-0.022601882,-0.00393397,0.159845245,-0.015896214,-0.077089731,-0.05779828,-0.0360186,-0.045135666,-0.105151918,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,1,0.0212955,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1449,-0.042248839,0.56044718,-0.067643138,-0.014232096,0.28441406,-0.154139958,-0.136959345,-0.004811467,0.10415394,0.096078722,-0.078587304,0.029525555,0.24077804,-0.006587229,0.387222492,0.159845245,-0.020885021,-0.0204393,-0.053038297,-0.025281158,-0.055571736,-0.114607004,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,2,0.0162876,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1450,-0.069706395,0.560412923,-0.059281328,-0.016207432,-0.033874922,-0.154017947,-0.135933431,-0.130572538,0.10415394,0.098210382,-0.078587304,0.029525555,0.048817697,0.134369568,0.023276914,0.159845245,-0.021927864,-0.024107307,-0.05779828,0.047570598,-0.103701841,-0.025626114,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,3,0.0252685,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1451,-0.069426929,0.560443494,-0.036183697,-0.015963551,0.331595564,-0.153773926,-0.133843606,0.03748485,0.10415394,0.093404405,0.052111784,0.029525555,0.274571912,-0.014908256,0.388923173,0.159845245,-0.019521263,-0.0204393,-0.053601047,-0.00721266,-0.116879469,-0.011692887,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,4,0.0175988,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1452,0.020435434,0.560430848,-0.019066738,-0.011805429,0.278913136,-0.146941324,-0.095960788,0.011865631,0.10415394,0.084152224,0.049072271,0.029525555,0.234141185,0.172516355,0.021576234,0.159845245,-0.015635375,-0.01030725,0.198176321,0.310315105,-0.155146651,0.030322942,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,5,0.006945,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1453,0.036281168,0.560395795,-0.013059205,-0.00592496,0.097771116,-0.009313213,0.239589025,0.016020456,0.10415394,0.097349173,0.109862544,0.029525555,0.082310509,-0.012218568,0.37361705,-0.173488088,-0.01971946,-0.002798692,-0.02318091,-0.027862749,-0.157520439,0.063947798,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,6,0.1299394,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1454,0.378962647,0.560412026,0.323928663,-0.026215664,0.224381107,0.561208993,0.742400789,0.347366101,-0.39584606,0.106938642,0.112902058,0.029525555,0.158804906,-0.022848084,0.172936778,-0.173488088,-0.053982846,-0.08743304,0.465876812,0.381221074,-0.141185721,0.132882355,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,10,0.2213118,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1455,0.179074433,0.560403661,-0.065037508,0.163038085,0.333813456,0.375508651,0.166977125,0.101285194,-0.39584606,-0.506912496,-0.026915571,0.029525555,0.268237254,-0.011828101,0.251168071,-0.506821421,0.16224772,0.101352351,0.250260519,-0.034020769,-0.137374287,0.224179908,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,12,-0.2456922,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1456,-0.359051746,0.560431943,0.095836204,0.022606092,-0.23305969,0.338173366,0.374097727,-0.251718054,0.60415394,0.071410239,0.60226376,-0.637141112,0.2230298,-0.009669137,0.017608003,-0.506821421,0.014153181,-0.103274995,-0.05779828,-0.026867431,-0.135502003,0.136257588,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,16,0.0129657,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1457,0.221217939,0.560427959,-0.033961812,-0.003194706,0.08249725,-0.059703647,0.073314992,0.395286955,0.10415394,0.110920137,0.16457379,0.029525555,0.154895347,-0.020544605,0.215453785,-0.173488088,-0.02530337,0.101352351,-0.053591493,0.030652832,-0.137551007,0.156902484,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,17,0.3204153,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1458,-0.001642398,0.560436523,-0.146646705,0.014441641,0.0957432,-0.162070656,-0.067159208,0.015308719,0.60415394,0.111040062,0.386458289,-0.303807778,0.200973994,0.102978935,0.12078256,-0.173488088,-0.000573452,0.190397903,0.002154872,0.112197191,-0.149883242,0.087557801,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,19,-0.0488697,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1459,0.29562582,0.56048522,-0.040274423,-0.014665213,0.172469312,-0.069952549,0.128524355,0.27125651,0.10415394,0.133525169,0.10682303,0.029525555,0.163353941,0.005960058,0.256270111,0.159845245,-0.038725806,0.142413329,-0.050847563,0.031123869,-0.161728301,0.068409313,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,20,0.0050107,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1460,0.349842267,0.560443892,0.311967322,-0.118231695,0.421128495,0.463722414,0.560624058,0.263303554,-0.39584606,0.087293498,-0.081626818,0.029525555,0.355552294,0.412719118,0.047086438,0.159845245,-0.046187451,-0.100216358,0.390797992,0.401200343,-0.133199858,-0.061617512,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,21,0.0980629,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1461,0.136148422,0.56043971,0.338752745,-0.616495434,0.238941095,0.297909823,0.401873394,0.208716155,-0.39584606,0.087484628,-0.020836544,0.029525555,0.173364894,-0.021788138,0.135521812,0.159845245,-0.041942139,-0.264466163,-0.05779828,-0.037908505,-0.135621409,0.018285166,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,22,0.1329596,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1462,-0.228121822,0.56043971,-0.197322193,0.014290354,-0.122750938,-0.164266849,-0.067463182,0.063701862,0.60415394,0.097732182,0.343905097,-0.303807778,0.196336265,-0.015928129,0.12078256,-0.173488088,0.005103395,0.154163073,-0.054535943,-0.037003365,-0.112628621,0.003016256,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,23,-0.0673115,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1463,0.128574887,0.560494581,-0.011219146,-0.005904721,0.102312154,0.023995718,0.339064669,0.191608052,0.10415394,0.07638486,-0.063389735,0.029525555,0.084083388,0.669590984,0.346406166,-0.173488088,-0.010692267,0.151747474,0.421258063,0.576579919,-0.118842501,0.049687578,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,28,0.10144,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1464,0.148808242,0.560464805,0.333245999,-0.036687371,0.075344233,0.263136763,0.329907439,0.248646071,-0.39584606,0.081306264,-0.0998639,0.029525555,0.009768032,-0.022848084,0.115113649,0.159845245,0.059342546,-0.247357492,0.107114599,0.172670789,-0.189545085,0.001697199,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,29,0.1039568,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1465,0.071927085,0.560441104,-0.048043346,-0.015501593,-0.032111279,-0.057507454,0.161923549,0.205581871,0.10415394,0.082541487,-0.032994599,0.029525555,-0.007850806,0.094270696,0.263072833,0.159845245,-0.016110842,0.151747474,-0.046321548,0.073478604,-0.126417607,-0.013754605,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,31,-0.0393991,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1466,0.119450315,0.560458631,0.516935289,-0.014335315,0.194405417,0.648080638,0.674272512,0.014808357,-0.39584606,0.101766145,-0.090745359,-0.303807778,0.128829215,-0.017206476,0.240963989,-0.173488088,-0.048868241,-0.124455675,0.093298912,-0.0358145,-0.070411493,-0.093103058,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,32,0.0165662,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1467,-0.164277764,0.560411628,0.214319489,-0.005210014,-0.23305969,0.214820511,0.264970893,0.036599721,0.10415394,0.073641585,0.277035796,-0.303807778,-0.02401934,-0.021714503,0.108310928,-0.173488088,-0.00566341,-0.124455675,-0.05290453,-0.038533277,-0.084749746,-0.062415597,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,34,0.1272065,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1468,-0.083092827,0.5604182,-0.038797003,-0.000489245,-0.113597092,-0.092524536,0.056102438,0.056151838,0.10415394,0.088740838,-0.029955085,0.029525555,0.161883464,-0.022022568,0.072596642,0.159845245,-0.017253811,0.099578948,-0.05779828,-0.035874698,-0.10918018,-0.044248087,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,35,0.0340448,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1469,0.138523885,0.560423378,0.352995452,-0.032411357,0.237889988,0.260696548,0.314746712,0.050198681,-0.39584606,0.099942542,-0.087705845,0.029525555,0.172313787,-0.006921342,0.179739499,0.159845245,-0.050217622,-0.096681334,-0.045548593,-0.030544351,-0.121221065,-0.043682778,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,36,0.1037541,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1470,0.0083066,0.560415711,-0.04635103,-0.007290593,-0.086844841,-0.088864213,0.067311497,0.333314668,0.10415394,0.080199211,0.01563762,0.029525555,0.170578882,-0.020134852,0.074297322,0.159845245,-0.026537222,0.149464859,-0.05779828,-0.036305203,-0.122037801,-0.024778149,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,37,0.0876502,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1471,0.138929111,0.560416208,0.328042413,-0.033851368,0.187086778,0.260818559,0.3160766,-0.014331565,-0.39584606,0.083696511,0.064269839,0.029525555,0.121510576,-0.018476808,0.030079635,0.159845245,-0.042743654,-0.107498506,-0.05779828,-0.034988746,-0.155390239,-0.024451156,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,38,0.1142044,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1472,-0.059366145,0.560443395,-0.057111248,-0.00261941,0.024523893,-0.092524536,0.056178432,0.004883676,0.10415394,0.085167835,0.267917255,0.029525555,0.166099088,0.167639652,0.036882356,0.159845245,-0.017310805,0.092838837,0.008552394,0.155674836,-0.122338704,-0.012141809,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,39,0.0283088,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1473,-0.165535362,0.560457436,0.198954326,-0.005442763,0.101104144,0.214942522,0.266300782,-0.027535849,0.10415394,0.100384014,0.155455249,-0.303807778,0.147780356,-0.015957182,0.261372152,-0.173488088,-0.015691343,-0.112133594,-0.056800421,-0.023823197,-0.09297442,-0.033390812,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,40,0.1702387,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1474,0.092048653,0.560433934,0.595639534,-0.016840409,0.192760856,0.707621877,0.737803175,0.036551831,-0.39584606,0.042767005,0.170652818,-0.303807778,0.127184655,0.272530732,0.098106846,-0.506821421,-0.015155287,-0.112133594,0.261912667,0.385381743,-0.144672371,0.001791418,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,42,0.0442384,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1475,0.091559587,0.560401271,-0.007143771,0.159076282,0.106860054,0.284732663,-0.055570181,0.061104271,-0.39584606,-0.510280128,0.082506921,0.029525555,0.041283852,-0.019524482,0.322596642,-0.173488088,0.163246919,0.009165678,0.451360933,0.310079826,-0.134494218,0.075531109,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,43,-0.2800276,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1476,0.177872729,0.560464207,0.008207961,0.150199416,0.186096708,0.23116995,-0.208507334,0.167189372,-0.39584606,-0.512276122,0.058190812,0.029525555,0.120520507,0.701084807,0.451848343,-0.173488088,0.163847157,0.002431459,0.518665123,0.699967204,-0.153164514,0.064463228,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,44,-0.2285153,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1477,-0.080046645,0.560443029,-0.167520532,0.014891961,0.261864638,-0.185008674,-0.127346152,0.179643939,0.60415394,0.105118037,0.298312392,-0.303807778,0.22458866,0.132107164,0.161598887,-0.173488088,0.001476806,0.125432593,0.004846128,0.103466214,-0.11822159,0.027817843,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,46,-0.0465019,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1478,-0.288235006,0.614499711,-0.185999788,0.011075374,-0.23305969,-0.198063823,-0.181833575,-0.199556505,0.60415394,0.092313091,0.48676224,-0.303807778,0.24125014,-0.008669302,0.213753105,-0.173488088,0.005902344,-0.012733791,-0.05779828,-0.018325445,-0.104585444,-0.053453772,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,0,-0.0462713,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1479,-0.110732036,0.614432227,-0.041715386,-0.015458585,-0.105469175,-0.157434248,-0.146838515,-0.113319115,0.10415394,0.088233407,0.027795675,0.029525555,0.241373866,-0.008982627,0.053889159,0.159845245,-0.017636341,-0.076025857,-0.05779828,-0.025897296,-0.014715835,-0.149949959,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,1,0.0212955,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1480,-0.08736866,0.614446865,-0.060540013,-0.017017501,0.40807603,-0.154139958,-0.136959345,0.278814791,0.10415394,0.080031316,-0.078587304,0.029525555,0.403241035,-0.020327205,0.155929975,0.159845245,-0.019356442,-0.012733791,0.031914016,-0.036174493,-0.062917583,-0.053741969,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,2,0.0162876,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1481,0.021874685,0.614494367,-0.030281695,-0.016853565,-0.103061515,-0.154017947,-0.135933431,0.067741092,0.10415394,0.081859416,-0.07554779,0.029525555,0.169207366,-0.009978956,0.455249703,0.159845245,-0.019945897,-0.020991437,-0.042671387,-0.036165379,-0.120151189,0.001397918,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,3,0.0252685,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1482,0.018716717,0.614476243,-0.047139626,-0.013320831,0.36481688,-0.153773926,-0.133843606,-0.10726027,0.10415394,0.098048483,-0.066429249,0.029525555,0.387324649,-0.016506441,0.206950384,0.159845245,-0.022541453,-0.007718266,-0.05779828,-0.038026984,-0.094340423,-0.066832773,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,4,0.0175988,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
