,Reactant_SMILES,Atom_nº,bde_avg,gas_charge_C,gas_charge_H_max,Buried_Volume_C,Buried_Volume_H_max,Reactive Atom,DOI
406,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,12,0.2838866,0.476879093,0.292175318,0.225633505,0.123231591,4,doi.org/10.1021/jo990185w
407,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,13,-0.0029624,-0.014533628,-0.118512823,0.045014488,-0.009647348,4,doi.org/10.1021/jo990185w
408,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,14,0.0793811,-0.103104188,-0.115706576,0.093250357,0.158826163,4,doi.org/10.1021/jo990185w
409,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,15,-0.0572958,-0.171574437,-0.194769533,-0.165144109,0.066473176,4,doi.org/10.1021/jo990185w
410,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,20,0.26644,0.489380043,0.293883468,0.251162745,0.245858287,4,doi.org/10.1021/jo990185w
411,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,21,-0.0039242,-0.01403967,-0.118512823,0.182442001,0.245188196,4,doi.org/10.1021/jo990185w
412,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,22,0.0793811,-0.103104188,-0.115706576,0.070306181,0.132152851,4,doi.org/10.1021/jo990185w
413,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,23,-0.0572958,-0.171574437,-0.194769533,-0.196360486,-0.005922745,4,doi.org/10.1021/jo990185w
414,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,30,-0.0941341,-0.02939038,-0.148649475,-0.181241364,-0.042929568,4,doi.org/10.1021/jo990185w
415,CC[C@H](C)c1ccccc1,0,-0.0461341,-0.179667757,-0.197819802,-0.303200422,-0.072916535,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
416,CC[C@H](C)c1ccccc1,1,0.0282632,-0.121494644,-0.149991593,-0.063264699,-0.018370801,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
417,CC[C@H](C)c1ccccc1,2,0.2451343,-0.006744283,-0.052993057,0.116404134,0.047692221,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
418,CC[C@H](C)c1ccccc1,3,-0.0398376,-0.155425793,-0.190499157,-0.267764105,-0.136970817,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
419,CC[C@H](C)c1ccccc1,5,-0.2613357,-0.156717685,0.28424462,-0.002732316,-0.10189453,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
420,CC[C@H](C)c1ccccc1,6,-0.279957,-0.16891466,0.280706309,-0.133424693,-0.236584402,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
421,CC[C@H](C)c1ccccc1,7,-0.2930218,-0.169940574,0.280584298,-0.144952675,-0.237487569,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
422,CC(C)CCC(C)[NH3+],0,-0.0547278,-0.171916408,-0.194769533,-0.315441042,-0.202017202,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
423,CC(C)CCC(C)[NH3+],1,0.0682205,-0.111615473,-0.116682661,-0.006924309,-0.029811421,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
424,CC(C)CCC(C)[NH3+],3,0.0309509,-0.105687971,-0.14791741,0.009522278,0.020367219,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
425,CC(C)CCC(C)[NH3+],4,0.0370235,0.063473819,-0.079469387,-0.011968674,-0.004297352,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
426,CC(C)CCC(C)[NH3+],5,0.1656563,0.376149554,0.687856138,-0.053371595,-0.05797672,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
427,CC(C)CCC(C)[NH3+],6,-0.0423965,0.018865566,-0.123881295,-0.292888118,-0.191157737,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
428,OC1CCC1,1,0.085362,0.271734325,0.253253893,-0.101272105,-0.13614892,1,10.1002/047084289X.rm267.pub3
429,OC1CCC1,2,-0.0500176,-0.035659854,-0.121685102,-0.188437619,-0.168359301,1,10.1002/047084289X.rm267.pub3
430,OC1CCC1,3,-0.0257099,-0.117276998,-0.151699743,-0.227157663,-0.21880475,1,10.1002/047084289X.rm267.pub3
431,C[C@@H](O)[C@H]1CO1,0,-0.0820136,-0.07130086,-0.164754892,-0.31281406,-0.20759874,1,10.1002/047084289X.rm267.pub3
432,C[C@@H](O)[C@H]1CO1,1,0.1738688,0.369120145,0.284610652,-0.047684457,-0.040821158,1,10.1002/047084289X.rm267.pub3
433,C[C@@H](O)[C@H]1CO1,3,-0.1170104,0.471179572,0.32072583,-0.053567221,-0.076809811,1,10.1002/047084289X.rm267.pub3
434,C[C@@H](O)[C@H]1CO1,4,-0.1299267,0.355403297,0.247275367,-0.291183374,-0.201517317,1,10.1002/047084289X.rm267.pub3
435,OC1CC2CCC1(O)CC2,1,0.0881425,0.381735085,0.2908332,0.107014069,-0.015665902,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
436,OC1CC2CCC1(O)CC2,2,0.0033576,-0.014381641,-0.116804672,-0.0123739,-0.089704083,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
437,OC1CC2CCC1(O)CC2,3,-0.0557023,-0.080268107,-0.108629953,0.07718105,-0.102464951,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
438,OC1CC2CCC1(O)CC2,4,0.0397869,-0.113933279,-0.149137518,-0.034801064,-0.056832812,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
439,OC1CC2CCC1(O)CC2,5,0.0136518,-0.014419638,-0.116682661,0.028973127,-0.03180176,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
440,C1CCOCC1,0,0.0191225,-0.119290829,-0.151943764,-0.130755791,-0.101278108,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
441,C1CCOCC1,1,0.0524749,-0.045577021,-0.125223413,-0.149731547,-0.170932328,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
442,C1CCOCC1,2,0.1370171,0.2434647,0.212014264,-0.155642258,-0.126862713,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
443,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,0,0.0156138,0.195626718,-0.053969143,-0.299287895,-0.168807051,7,10.1002/047084289X.rm267.pub3
444,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,4,0.0483199,0.604738353,0.481047939,0.476524304,0.501945077,7,10.1002/047084289X.rm267.pub3
445,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,5,0.127419,0.0672735,-0.061411798,0.403220315,0.422592167,7,10.1002/047084289X.rm267.pub3
446,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,6,-0.0231103,-0.155805761,-0.192817361,0.014287177,0.130501391,7,10.1002/047084289X.rm267.pub3
447,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,7,0.1700036,-0.045387037,-0.097893008,0.377481476,0.34394615,7,10.1002/047084289X.rm267.pub3
448,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,8,0.0729013,-0.120430733,-0.149991593,0.086976341,0.158103936,7,10.1002/047084289X.rm267.pub3
449,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,9,0.0644347,-0.120430733,-0.149991593,0.001864904,0.01720537,7,10.1002/047084289X.rm267.pub3
450,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,10,0.0896015,-0.044931075,-0.097770997,0.304904099,0.257691454,7,10.1002/047084289X.rm267.pub3
451,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,11,0.1278617,0.065905615,-0.059703647,0.336483781,0.324702111,7,10.1002/047084289X.rm267.pub3
452,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,12,0.1202311,0.426267344,0.387099671,0.040710708,0.112399727,7,10.1002/047084289X.rm267.pub3
453,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,16,-0.03739,0.318432403,0.04412749,0.389163164,0.405053258,7,10.1002/047084289X.rm267.pub3
454,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,17,0.0019298,0.073732957,-0.09496475,0.115202429,0.083788211,7,10.1002/047084289X.rm267.pub3
455,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,18,-0.0442685,0.596341058,0.477631638,0.224138361,0.103085919,7,10.1002/047084289X.rm267.pub3
456,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,21,0.0157683,0.195626718,-0.053969143,-0.281947016,-0.095294822,7,10.1002/047084289X.rm267.pub3
457,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,23,-0.0169159,0.595239151,0.477509627,0.250645732,0.12875026,7,10.1002/047084289X.rm267.pub3
458,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,26,0.0157683,0.195626718,-0.053969143,-0.309753905,-0.164778836,7,10.1002/047084289X.rm267.pub3
459,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,28,-0.0107567,0.045653316,-0.098625072,0.140647828,0.084145491,7,10.1002/047084289X.rm267.pub3
460,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,30,-0.0369015,-0.155273806,-0.190743179,-0.039188684,0.081698201,7,10.1002/047084289X.rm267.pub3
461,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,31,0.0211726,-0.042233302,-0.097526976,0.398078136,0.403999819,7,10.1002/047084289X.rm267.pub3
462,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,32,0.0343174,-0.119442816,-0.149869582,0.122133191,0.15730044,7,10.1002/047084289X.rm267.pub3
463,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,33,0.0569913,-0.112033438,-0.146819314,0.098490349,0.086422575,7,10.1002/047084289X.rm267.pub3
464,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,35,-0.0186096,-0.157933583,-0.1909872,-0.024111482,0.059658793,7,10.1002/047084289X.rm267.pub3
465,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,36,0.0442309,0.604586366,0.481047939,0.393774356,0.352634336,7,10.1002/047084289X.rm267.pub3
466,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,39,0.0156225,0.195626718,-0.053969143,-0.321295859,-0.19142608,7,10.1002/047084289X.rm267.pub3
467,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,41,0.0663538,0.063283835,-0.061899841,0.236490768,0.108908199,7,10.1002/047084289X.rm267.pub3
468,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,42,-0.0279743,-0.155957749,-0.192817361,-0.111556462,0.147601751,7,10.1002/047084289X.rm267.pub3
469,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,43,0.0909084,-0.088741395,-0.111680221,0.109110065,-0.022819164,7,10.1002/047084289X.rm267.pub3
470,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,44,-0.0360741,-0.170434533,-0.194647522,-0.211591395,0.049336015,7,10.1002/047084289X.rm267.pub3
471,CCCCC1CC1,0,-0.0461942,-0.181833575,-0.198063823,-0.3542589,-0.202017202,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
472,CCCCC1CC1,1,0.0285706,-0.146800518,-0.157434248,-0.185335544,-0.148365434,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
473,CCCCC1CC1,2,0.0143241,-0.135933431,-0.154017947,-0.080675444,-0.072362981,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
474,CCCCC1CC1,3,0.0497762,-0.125142337,-0.150479636,-0.032174082,-0.001985,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
475,CCCCC1CC1,4,-0.136579,-0.090755226,-0.10985006,-0.053874634,-0.091196071,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
476,CCCCC1CC1,5,-0.2012881,-0.124078427,-0.150357625,-0.265234936,-0.206473232,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
477,CC(C)CCC1CC1,0,-0.0528283,-0.171916408,-0.194769533,-0.274443348,-0.172191241,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
478,CC(C)CCC1CC1,1,0.0759723,-0.112451403,-0.116804672,-0.009551292,-0.03389177,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
479,CC(C)CCC1CC1,3,0.0140321,-0.126092257,-0.150601646,-0.001879944,0.042736306,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
480,CC(C)CCC1CC1,4,0.0690973,-0.12415442,-0.150357625,-0.030692911,0.040262949,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
481,CC(C)CCC1CC1,5,-0.1322412,-0.090717229,-0.10985006,-0.053469408,-0.092704927,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
482,CC(C)CCC1CC1,6,-0.1993192,-0.124078427,-0.150357625,-0.235443837,-0.157188558,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
483,C1CCC2(CC1)CC2,0,0.0121474,-0.13581944,-0.154017947,-0.122888817,-0.11116387,2,10.1002/047084289X.rm267.pub3
484,C1CCC2(CC1)CC2,1,0.0021702,-0.133957597,-0.153773926,-0.10222229,-0.054618597,2,10.1002/047084289X.rm267.pub3
485,C1CCC2(CC1)CC2,2,0.0262995,-0.11427525,-0.147063335,-0.020171008,-0.063673262,2,10.1002/047084289X.rm267.pub3
486,C1CCC2(CC1)CC2,6,-0.2036541,-0.112261419,-0.146819314,-0.196192806,-0.193381152,2,10.1002/047084289X.rm267.pub3
487,C1C2CC3CC1CC(C2)C31CC1,0,-0.0210968,-0.114085266,-0.147063335,-0.012429794,-0.096714741,3,10.1002/047084289X.rm267.pub3
488,C1C2CC3CC1CC(C2)C31CC1,1,0.0090479,-0.087677484,-0.109484028,0.099272854,-0.096973883,3,10.1002/047084289X.rm267.pub3
489,C1C2CC3CC1CC(C2)C31CC1,2,-0.0028868,-0.112071435,-0.146819314,0.017025946,-0.036633471,3,10.1002/047084289X.rm267.pub3
490,C1C2CC3CC1CC(C2)C31CC1,3,0.0113907,-0.066247284,-0.102529416,0.200621279,0.018991769,3,10.1002/047084289X.rm267.pub3
491,C1C2CC3CC1CC(C2)C31CC1,10,-0.1381084,-0.110171595,-0.146575292,-0.145581474,-0.145810807,3,10.1002/047084289X.rm267.pub3
492,C1C2C[C@H]3CC(C[C@@H]1C3)[C@@]21CO1,0,-0.0282454,-0.103256176,-0.145721217,0.009103079,-0.050099698,3,10.1002/047084289X.rm267.pub3
493,C1C2C[C@H]3CC(C[C@@H]1C3)[C@@]21CO1,1,-0.0711839,0.032202446,-0.072270753,0.184020985,0.001230517,3,10.1002/047084289X.rm267.pub3
494,C1C2C[C@H]3CC(C[C@@H]1C3)[C@@]21CO1,3,0.0043156,-0.086993542,-0.109484028,0.097400431,-0.097125689,3,10.1002/047084289X.rm267.pub3
495,C1C2C[C@H]3CC(C[C@@H]1C3)[C@@]21CO1,8,-0.0414645,-0.114047269,-0.147063335,-0.012108407,-0.096044649,3,10.1002/047084289X.rm267.pub3
496,C1C2C[C@H]3CC(C[C@@H]1C3)[C@@]21CO1,10,-0.0805396,0.359582946,0.250203625,-0.199588321,-0.183630327,3,10.1002/047084289X.rm267.pub3
497,C1CC[C@H]2O[C@H]2C1,0,0.0397926,-0.12582628,-0.15279784,-0.122679217,-0.103483122,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
498,C1CC[C@H]2O[C@H]2C1,2,0.0464819,-0.025134738,-0.120342984,-0.116013948,-0.143846535,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
499,C1CC[C@H]2O[C@H]2C1,3,-0.0633223,0.386332699,0.2908332,-0.060861289,-0.172717194,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
500,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,0,-0.0549403,-0.171916408,-0.194769533,-0.262901393,-0.157706844,11,10.1002/047084289X.rm267.pub3
501,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,1,0.069784,-0.1124894,-0.116804672,0.073142763,0.137493647,11,10.1002/047084289X.rm267.pub3
502,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,3,0.0229184,-0.127042178,-0.150723657,0.040459188,0.085091592,11,10.1002/047084289X.rm267.pub3
503,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,4,0.061036,-0.13403359,-0.153773926,0.007076949,0.00175647,11,10.1002/047084289X.rm267.pub3
504,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,5,0.0417618,-0.12499035,-0.150479636,0.142827665,0.144226761,11,10.1002/047084289X.rm267.pub3
505,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,6,0.1200507,-0.088779392,-0.109606039,0.24590878,0.245001122,11,10.1002/047084289X.rm267.pub3
506,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,7,-0.0317011,-0.169826584,-0.194525512,-0.174827614,-0.000805824,11,10.1002/047084289X.rm267.pub3
507,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,8,0.1400084,-0.057735999,-0.099357137,0.293921076,0.160264482,11,10.1002/047084289X.rm267.pub3
508,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,9,0.0646194,-0.119366822,-0.149869582,0.019583062,0.048817729,11,10.1002/047084289X.rm267.pub3
509,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,10,0.050968,-0.095542824,-0.144745131,-0.031084164,0.007597151,11,10.1002/047084289X.rm267.pub3
510,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,11,0.2272145,0.155046127,-0.004920826,0.252853515,0.122829843,11,10.1002/047084289X.rm267.pub3
511,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,14,0.170176,0.090945511,-0.056287347,-0.070321221,-0.105795473,11,10.1002/047084289X.rm267.pub3
512,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,15,0.0189558,-0.107473821,-0.148283442,-0.080745311,-0.043411053,11,10.1002/047084289X.rm267.pub3
513,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,16,0.027004,-0.109981611,-0.146575292,0.038405112,-0.003654862,11,10.1002/047084289X.rm267.pub3
514,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,18,-0.0203609,-0.156337717,-0.190743179,0.024445774,0.102254822,11,10.1002/047084289X.rm267.pub3
515,CC(C)[C@@H]1CC[C@@]2(C)CCC[C@H](C)[C@@H]2[C@H]1OC(=O)NCC(F)(F)F,0,-0.0299759,-0.170396536,-0.194647522,-0.265877708,-0.134952876,11,10.1002/047084289X.rm267.pub3
516,CC(C)[C@@H]1CC[C@@]2(C)CCC[C@H](C)[C@@H]2[C@H]1OC(=O)NCC(F)(F)F,1,0.0865969,-0.08820944,-0.111680221,0.158142413,0.191965778,11,10.1002/047084289X.rm267.pub3
517,CC(C)[C@@H]1CC[C@@]2(C)CCC[C@H](C)[C@@H]2[C@H]1OC(=O)NCC(F)(F)F,3,0.0602214,0.061421991,-0.06006968,0.290693241,0.165292466,11,10.1002/047084289X.rm267.pub3
518,CC(C)[C@@H]1CC[C@@]2(C)CCC[C@H](C)[C@@H]2[C@H]1OC(=O)NCC(F)(F)F,4,0.0453178,-0.108651722,-0.148527464,0.083720559,0.141359322,11,10.1002/047084289X.rm267.pub3
519,CC(C)[C@@H]1CC[C@@]2(C)CCC[C@H](C)[C@@H]2[C@H]1OC(=O)NCC(F)(F)F,5,0.068697,-0.112147429,-0.146819314,0.035987729,0.003311327,11,10.1002/047084289X.rm267.pub3
520,CC(C)[C@@H]1CC[C@@]2(C)CCC[C@H](C)[C@@H]2[C@H]1OC(=O)NCC(F)(F)F,7,-0.0107099,-0.158465538,-0.191109211,-0.064158991,0.082681104,11,10.1002/047084289X.rm267.pub3
521,CC(C)[C@@H]1CC[C@@]2(C)CCC[C@H](C)[C@@H]2[C@H]1OC(=O)NCC(F)(F)F,8,0.0747059,-0.113667301,-0.147063335,0.017501039,-0.03050758,11,10.1002/047084289X.rm267.pub3
522,CC(C)[C@@H]1CC[C@@]2(C)CCC[C@H](C)[C@@H]2[C@H]1OC(=O)NCC(F)(F)F,9,0.0501602,-0.132931683,-0.153651915,-0.094355316,-0.079862789,11,10.1002/047084289X.rm267.pub3
523,CC(C)[C@@H]1CC[C@@]2(C)CCC[C@H](C)[C@@H]2[C@H]1OC(=O)NCC(F)(F)F,10,0.0460134,-0.124420398,-0.150479636,-0.014427977,0.040807302,11,10.1002/047084289X.rm267.pub3
