,C_spX,n_Csp3,num_C,num_H,num_N,num_O,Reactant_SMILES,Atom_nº,bde_avg,Reactive Atom,DOI
380,0.864386072,-0.506821421,0.029525555,-0.39584606,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,17,-0.2921711,4,doi.org/10.1021/jo990185w
381,-0.135613928,-0.173488088,0.029525555,-0.39584606,0.484728161,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,23,0.26644,4,doi.org/10.1021/jo990185w
382,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,24,-0.0039242,4,doi.org/10.1021/jo990185w
383,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,25,0.0793811,4,doi.org/10.1021/jo990185w
384,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,26,-0.0572958,4,doi.org/10.1021/jo990185w
385,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,33,-0.0941341,4,doi.org/10.1021/jo990185w
386,-0.135613928,-0.506821421,-0.637141112,0.60415394,-0.015271839,0.436774588,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,0,-0.0066414,4,doi.org/10.1021/jo990185w
387,-0.135613928,-0.173488088,0.029525555,-0.39584606,0.484728161,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,4,0.3825528,4,doi.org/10.1021/jo990185w
388,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,5,-0.0099519,4,doi.org/10.1021/jo990185w
389,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,6,0.0653722,4,doi.org/10.1021/jo990185w
390,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,7,-0.0572958,4,doi.org/10.1021/jo990185w
391,-0.135613928,-0.173488088,0.029525555,-0.39584606,0.484728161,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,12,0.2562855,4,doi.org/10.1021/jo990185w
392,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,13,-0.0047927,4,doi.org/10.1021/jo990185w
393,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,14,0.0811619,4,doi.org/10.1021/jo990185w
394,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,15,-0.0570484,4,doi.org/10.1021/jo990185w
395,-0.135613928,-0.173488088,0.029525555,-0.39584606,0.484728161,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,20,0.2703949,4,doi.org/10.1021/jo990185w
396,-0.135613928,-0.173488088,0.029525555,0.10415394,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,21,0.2045805,4,doi.org/10.1021/jo990185w
397,0.864386072,-0.506821421,0.029525555,-0.39584606,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,23,-0.2847704,4,doi.org/10.1021/jo990185w
398,0.864386072,-0.506821421,0.029525555,-0.39584606,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,24,-0.2841614,4,doi.org/10.1021/jo990185w
399,0.864386072,-0.506821421,0.029525555,-0.39584606,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,25,-0.2921711,4,doi.org/10.1021/jo990185w
400,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,33,-0.0941341,4,doi.org/10.1021/jo990185w
401,-0.135613928,-0.506821421,-0.637141112,0.60415394,-0.015271839,0.436774588,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,0,-0.0066414,4,doi.org/10.1021/jo990185w
402,-0.135613928,-0.173488088,0.029525555,-0.39584606,0.484728161,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,4,0.3834814,4,doi.org/10.1021/jo990185w
403,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,5,-0.0099419,4,doi.org/10.1021/jo990185w
404,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,6,0.0653722,4,doi.org/10.1021/jo990185w
405,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,7,-0.0572958,4,doi.org/10.1021/jo990185w
406,-0.135613928,-0.173488088,0.029525555,-0.39584606,0.484728161,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,12,0.2838866,4,doi.org/10.1021/jo990185w
407,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,13,-0.0029624,4,doi.org/10.1021/jo990185w
408,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,14,0.0793811,4,doi.org/10.1021/jo990185w
409,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,15,-0.0572958,4,doi.org/10.1021/jo990185w
410,-0.135613928,-0.173488088,0.029525555,-0.39584606,0.484728161,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,20,0.26644,4,doi.org/10.1021/jo990185w
411,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,21,-0.0039242,4,doi.org/10.1021/jo990185w
412,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,22,0.0793811,4,doi.org/10.1021/jo990185w
413,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,23,-0.0572958,4,doi.org/10.1021/jo990185w
414,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,30,-0.0941341,4,doi.org/10.1021/jo990185w
415,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC[C@H](C)c1ccccc1,0,-0.0461341,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
416,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC[C@H](C)c1ccccc1,1,0.0282632,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
417,-0.135613928,0.159845245,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC[C@H](C)c1ccccc1,2,0.2451343,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
418,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC[C@H](C)c1ccccc1,3,-0.0398376,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
419,0.864386072,-0.506821421,0.029525555,-0.39584606,-0.015271839,-0.063225412,CC[C@H](C)c1ccccc1,5,-0.2613357,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
420,0.864386072,-0.506821421,0.029525555,-0.39584606,-0.015271839,-0.063225412,CC[C@H](C)c1ccccc1,6,-0.279957,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
421,0.864386072,-0.506821421,0.029525555,-0.39584606,-0.015271839,-0.063225412,CC[C@H](C)c1ccccc1,7,-0.2930218,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
422,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(C)CCC(C)[NH3+],0,-0.0547278,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
423,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(C)CCC(C)[NH3+],1,0.0682205,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
424,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(C)CCC(C)[NH3+],3,0.0309509,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
425,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(C)CCC(C)[NH3+],4,0.0370235,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
426,-0.135613928,0.159845245,0.029525555,-0.39584606,0.484728161,-0.063225412,CC(C)CCC(C)[NH3+],5,0.1656563,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
427,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(C)CCC(C)[NH3+],6,-0.0423965,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
428,-0.135613928,0.159845245,0.029525555,-0.39584606,-0.015271839,0.436774588,OC1CCC1,1,0.085362,1,10.1002/047084289X.rm267.pub3
429,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,OC1CCC1,2,-0.0500176,1,10.1002/047084289X.rm267.pub3
430,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,OC1CCC1,3,-0.0257099,1,10.1002/047084289X.rm267.pub3
431,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,C[C@@H](O)[C@H]1CO1,0,-0.0820136,1,10.1002/047084289X.rm267.pub3
432,-0.135613928,0.159845245,0.029525555,-0.39584606,-0.015271839,0.436774588,C[C@@H](O)[C@H]1CO1,1,0.1738688,1,10.1002/047084289X.rm267.pub3
433,-0.135613928,0.159845245,0.029525555,-0.39584606,-0.015271839,0.436774588,C[C@@H](O)[C@H]1CO1,3,-0.1170104,1,10.1002/047084289X.rm267.pub3
434,-0.135613928,-0.173488088,-0.303807778,0.10415394,-0.015271839,0.436774588,C[C@@H](O)[C@H]1CO1,4,-0.1299267,1,10.1002/047084289X.rm267.pub3
435,-0.135613928,0.159845245,0.029525555,-0.39584606,-0.015271839,0.436774588,OC1CC2CCC1(O)CC2,1,0.0881425,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
436,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,OC1CC2CCC1(O)CC2,2,0.0033576,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
437,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,OC1CC2CCC1(O)CC2,3,-0.0557023,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
438,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,OC1CC2CCC1(O)CC2,4,0.0397869,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
439,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,OC1CC2CCC1(O)CC2,5,0.0136518,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
440,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,C1CCOCC1,0,0.0191225,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
441,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,C1CCOCC1,1,0.0524749,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
442,-0.135613928,-0.173488088,-0.303807778,0.10415394,-0.015271839,0.436774588,C1CCOCC1,2,0.1370171,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
443,-0.135613928,-0.506821421,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,0,0.0156138,7,10.1002/047084289X.rm267.pub3
444,-0.135613928,0.159845245,0.029525555,-0.39584606,-0.015271839,0.436774588,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,4,0.0483199,7,10.1002/047084289X.rm267.pub3
445,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,5,0.127419,7,10.1002/047084289X.rm267.pub3
446,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,6,-0.0231103,7,10.1002/047084289X.rm267.pub3
447,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,7,0.1700036,7,10.1002/047084289X.rm267.pub3
448,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,8,0.0729013,7,10.1002/047084289X.rm267.pub3
449,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,9,0.0644347,7,10.1002/047084289X.rm267.pub3
450,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,10,0.0896015,7,10.1002/047084289X.rm267.pub3
451,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,11,0.1278617,7,10.1002/047084289X.rm267.pub3
452,-0.135613928,-0.173488088,-0.303807778,0.10415394,-0.015271839,0.436774588,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,12,0.1202311,7,10.1002/047084289X.rm267.pub3
453,-0.135613928,0.159845245,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,16,-0.03739,7,10.1002/047084289X.rm267.pub3
454,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,17,0.0019298,7,10.1002/047084289X.rm267.pub3
455,-0.135613928,0.159845245,0.029525555,-0.39584606,-0.015271839,0.436774588,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,18,-0.0442685,7,10.1002/047084289X.rm267.pub3
456,-0.135613928,-0.506821421,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,21,0.0157683,7,10.1002/047084289X.rm267.pub3
457,-0.135613928,0.159845245,0.029525555,-0.39584606,-0.015271839,0.436774588,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,23,-0.0169159,7,10.1002/047084289X.rm267.pub3
458,-0.135613928,-0.506821421,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,26,0.0157683,7,10.1002/047084289X.rm267.pub3
459,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,28,-0.0107567,7,10.1002/047084289X.rm267.pub3
460,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,30,-0.0369015,7,10.1002/047084289X.rm267.pub3
461,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,31,0.0211726,7,10.1002/047084289X.rm267.pub3
462,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,32,0.0343174,7,10.1002/047084289X.rm267.pub3
463,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,33,0.0569913,7,10.1002/047084289X.rm267.pub3
464,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,35,-0.0186096,7,10.1002/047084289X.rm267.pub3
465,-0.135613928,0.159845245,0.029525555,-0.39584606,-0.015271839,0.436774588,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,36,0.0442309,7,10.1002/047084289X.rm267.pub3
466,-0.135613928,-0.506821421,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,39,0.0156225,7,10.1002/047084289X.rm267.pub3
467,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,41,0.0663538,7,10.1002/047084289X.rm267.pub3
468,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,42,-0.0279743,7,10.1002/047084289X.rm267.pub3
469,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,43,0.0909084,7,10.1002/047084289X.rm267.pub3
470,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,44,-0.0360741,7,10.1002/047084289X.rm267.pub3
471,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CCCCC1CC1,0,-0.0461942,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
472,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCC1CC1,1,0.0285706,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
473,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCC1CC1,2,0.0143241,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
474,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CCCCC1CC1,3,0.0497762,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
475,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CCCCC1CC1,4,-0.136579,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
