,Bmax_cc1_avg,Bmax_ch1_avg,Bmin_cc1_avg,Bmin_ch1_avg,C_charge,C_n_charge_avg,C_n_charge_max,C_n_charge_min,H_charge_avg,L_cc1_avg,L_cc1_max,L_cc1_min,L_cc2_avg,L_cc2_min,L_ch1_avg,L_ch1_min,L_ch2_avg,L_ch2_max,L_ch2_min,OccV_cc1_avg,Vbur_cc1_avg,Vbur_cc2_avg,Reactant_SMILES,Atom_nº,bde_avg,Reactive Atom,DOI
252,0.046418946,0.047006565,0.089009506,0.158453813,-0.063137968,-0.014021322,-0.016572053,-0.011237298,-0.066586529,-0.004827912,-0.024842191,0.009558593,0.414956597,0.4230339,0.108310928,0.056740595,-0.053899683,-0.026436644,-0.085524313,0.18746222,0.140687628,0.246811759,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,15,0.0758635,18,https://www.sciencedirect.com/science/article/pii/S0040403900602022
253,0.063495128,0.126389691,0.324133986,-0.155558504,-0.134612452,0.044675345,-0.016572053,0.087171858,-0.079801719,0.163381964,0.075157809,0.240561632,-0.299329117,-0.20683623,0.077698683,0.060141955,0.179321794,0.196777642,0.109195159,0.187449266,0.073969213,0.382712436,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,17,-0.0116342,18,https://www.sciencedirect.com/science/article/pii/S0040403900602022
254,0.080665808,0.108421813,0.20003198,0.30743356,0.096375366,-0.010252189,-0.016572053,-0.022865841,-0.027130833,-0.053696245,0.050915385,-0.108982441,0.351464534,0.234722211,0.264773513,0.311842636,-0.16631579,-0.216912834,-0.095425303,0.187477235,0.339871336,0.178080819,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,18,0.1526686,18,https://www.sciencedirect.com/science/article/pii/S0040403900602022
255,0.134665155,0.182350868,-0.006916061,0.137225903,0.121980772,-0.072533248,-0.06519031,-0.062050732,-0.053978934,0.0563861,0.193339627,-0.07554779,0.141588026,0.046410523,-0.048151657,-0.001082534,0.145764747,0.05987288,0.21150539,0.187466538,0.17533336,0.060488244,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,19,0.1280872,18,https://www.sciencedirect.com/science/article/pii/S0040403900602022
256,0.26757815,0.085314459,-0.115825159,0.027814696,-0.154141251,0.011156768,-0.051305771,0.059073473,-0.111493702,-0.055753838,-0.139993706,0.024756161,-0.177635995,-0.057485581,0.216020656,0.083951479,0.126749109,0.300944309,-0.128428603,0.187444084,-0.071097006,0.145372502,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,20,-0.0272633,18,https://www.sciencedirect.com/science/article/pii/S0040403900602022
257,0.244083483,0.138047653,0.012102142,-0.042177736,-0.056094323,-0.025500411,-0.051305771,-0.002385431,-0.104341803,0.109369619,0.160006294,0.049072271,0.073686756,0.137319614,-0.048151657,-0.03509614,0.182677498,0.274158594,0.046488888,0.187491419,0.04308644,0.076786678,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,21,0.0410964,18,https://www.sciencedirect.com/science/article/pii/S0040403900602022
258,0.184696578,0.167263377,0.10452887,0.113371206,-0.018124643,-0.076709014,-0.13684681,-0.019041282,-0.061991592,-0.080445196,-0.149084615,-0.014757517,0.425538608,0.208748185,0.290283717,0.138373248,-0.16631579,-0.181198548,-0.135029263,0.187458733,0.060070603,-0.04750596,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,22,0.0596436,18,https://www.sciencedirect.com/science/article/pii/S0040403900602022
259,0.225239896,0.256198819,0.065248547,-0.037498605,-0.035771171,-0.019898921,-0.039696652,-0.002385431,-0.078489482,0.127888137,0.326672961,-0.081626818,0.09749628,0.072384549,-0.053253698,-0.052102943,0.164221123,0.259277642,0.026686908,0.187498295,-0.016703585,-0.074606114,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,23,0.0235085,18,https://www.sciencedirect.com/science/article/pii/S0040403900602022
260,0.187071671,0.363623501,-0.00500314,0.084329119,0.143389923,-0.128797147,-0.13684681,-0.088768774,-0.007088639,0.015233816,0.084248718,-0.145456605,0.27739046,-0.070472594,0.149127254,0.196196377,-0.162960085,-0.213936644,-0.092124973,0.187470591,-0.079386957,-0.253854362,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,24,0.0698709,18,https://www.sciencedirect.com/science/article/pii/S0040403900602022
261,0.279583664,0.172416278,-0.03603996,-0.037003922,-0.185598774,0.022359748,-0.039696652,0.068464851,-0.091632942,-0.114395813,-0.197569464,-0.032994599,0.388501571,0.637319614,0.199013853,-0.065708385,0.021603673,0.137253833,-0.085524313,0.187506267,-0.210539591,-0.157655712,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,25,-0.0549403,18,https://www.sciencedirect.com/science/article/pii/S0040403900602022
262,0.14236778,0.083963541,0.010485951,-0.045664704,-0.064813017,-0.045816982,-0.06519031,-0.02521579,-0.081978934,0.063073322,0.056975991,0.061230325,0.068395751,-0.128914152,0.067494601,-0.0384975,0.209523136,0.265230023,0.109195159,0.187488728,0.058568399,0.151689223,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,27,0.0672048,18,https://www.sciencedirect.com/science/article/pii/S0040403900602022
263,0.095917011,0.109649801,0.120977149,-0.07727397,-0.070170101,-0.049889333,-0.07653516,-0.022865841,-0.040379778,0.174184434,0.09636993,0.240561632,0.134533317,0.072384549,-0.037947576,-0.007885256,0.035026492,0.030110975,0.026686908,0.187464214,0.021555259,0.159335232,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,28,0.0631174,18,https://www.sciencedirect.com/science/article/pii/S0040403900602022
264,0.071023059,0.029257387,0.25637204,0.150421356,0.075453571,-0.018644886,-0.016572053,-0.02521579,0.018447226,-0.03106248,-0.043024009,-0.014757517,0.36733755,0.241215718,0.24436535,0.291434472,-0.162960085,-0.213936644,-0.092124973,0.187479094,0.315600023,0.232497962,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,29,0.0743827,18,https://www.sciencedirect.com/science/article/pii/S0040403900602022
265,0.273819727,0.108621123,-0.060819561,0.076304298,-0.06125186,0.070725938,0.076995904,0.055154647,-0.026236318,-0.065013097,-0.118781585,-0.014757517,0.348819031,0.338618315,0.280079635,-0.052102943,-0.05222183,0.030110975,-0.144930254,0.187487134,0.110639386,0.145183519,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,30,0.0130713,18,https://www.sciencedirect.com/science/article/pii/S0040403900602022
266,-0.035548102,0.033093304,-0.141702766,-0.167720891,0.102181432,-0.220855763,-0.291729392,-0.135420981,-0.003692014,0.141777026,0.053945688,0.219285037,-0.309911128,-0.219823243,-0.052686827,-0.069109745,0.023840787,0.086658594,0.006884928,-0.125312455,-0.352987547,-0.24606318,COC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,0,-0.0066414,4,doi.org/10.1021/jo990185w
267,-0.13147988,-0.084543212,0.168269429,0.189144139,0.289905803,0.053750783,0.479460266,-0.206506932,0.165603345,-0.074272357,-0.039993706,-0.07554779,0.071041253,0.14381312,-0.031144855,0.015924268,-0.216651361,-0.261555691,-0.144930254,-0.12532036,0.173138551,0.010553011,COC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,4,0.3840938,4,doi.org/10.1021/jo990185w
268,-0.049045486,-0.100836069,0.065553186,-0.071412223,-0.007214764,0.058840217,0.039751629,0.065355714,-0.062358681,-0.068099517,-0.058175524,-0.081626818,-0.034778852,-0.057485581,-0.032845535,-0.055504303,-0.015309079,0.044991928,-0.088824643,-0.125304581,0.073381755,0.024927851,COC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,5,-0.0123467,4,doi.org/10.1021/jo990185w
269,-0.006474426,-0.136566673,-0.120360368,0.143663791,0.136302147,-0.113992708,-0.121362089,-0.073426773,-0.059282731,-0.076329949,-0.076357343,-0.121140495,-0.0823979,-0.070472594,-0.116178868,-0.069109745,0.165898975,0.077730023,0.23130737,-0.125305412,-0.025066118,-0.143005718,COC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,6,0.0653722,4,doi.org/10.1021/jo990185w
270,0.014601877,-0.085152327,-0.117594078,-0.11571144,-0.18007476,0.018650856,-0.043540001,0.065355714,-0.08350636,-0.15143285,-0.2339331,-0.069468763,-0.257001075,-0.154888178,0.086768955,-0.069109745,-0.029850488,0.021182404,-0.154831244,-0.125292126,-0.139368178,-0.093019793,COC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,7,-0.0572958,4,doi.org/10.1021/jo990185w
271,0.055301397,-0.075933064,0.102309403,-0.102609324,-0.223781433,0.246580996,0.192653232,0.256427929,-0.034890326,-0.024889641,-0.109690676,0.055151298,-0.299329117,-0.20683623,0.040283717,-0.069109745,-0.014190488,0.11939669,-0.088824643,-0.125295315,-0.124149437,-0.028352858,COC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,14,-0.0941341,4,doi.org/10.1021/jo990185w
272,-0.000868905,-0.084949289,0.019159002,-0.169040118,0.107738065,-0.211667873,-0.282208417,-0.127718839,-0.017097077,0.021406656,-0.06423613,0.100744003,-0.309911128,-0.219823243,0.016474193,-0.065708385,0.028315082,-0.014531882,0.069591199,-0.11979869,-0.264777393,-0.013241225,COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)OC(C)(C)C,0,-0.0066414,4,doi.org/10.1021/jo990185w
273,-0.109301431,-0.153819597,-0.006235602,0.181945771,0.348004844,0.058035988,0.520520839,-0.245393871,-0.041350242,-0.071185937,-0.043024009,-0.066429249,0.023422206,0.039917016,-0.041348936,0.005720187,0.011536559,-0.059174739,0.079492189,-0.119783742,0.096086923,-0.014525292,COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)OC(C)(C)C,4,0.3267701,4,doi.org/10.1021/jo990185w
274,-0.118825982,-0.060392512,0.013816244,-0.055583408,0.030279073,0.123820111,0.071255851,0.148815088,-0.057637162,-0.074272357,-0.139993706,-0.011718003,0.129242312,-0.038005062,0.038583037,0.049937874,-0.105913106,-0.100841406,-0.105326293,-0.119794903,0.027983427,-0.001686052,COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)OC(C)(C)C,5,0.239759,4,doi.org/10.1021/jo990185w
275,-0.048622606,0.107402146,-0.188249132,-0.149701424,0.149550954,-0.127215798,0.059628005,-0.262660776,0.17392402,-0.018716801,0.0660669,-0.108982441,0.129242312,-0.187355711,-0.082165263,-0.03509614,-0.00188626,-0.071079501,0.066290869,-0.119810249,-0.181027196,-0.234483128,COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)OC(C)(C)C,7,-0.3816568,4,doi.org/10.1021/jo990185w
276,0.021803043,-0.020951717,-0.205904782,-0.151014075,0.3096802,-0.263999987,-0.223857977,-0.262660776,0.296084357,0.041468384,0.187279021,-0.112021954,-0.127371445,-0.187355711,-0.116178868,-0.069109745,0.263214411,0.164039547,0.327016941,-0.119823204,-0.270101751,-0.279208543,COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)OC(C)(C)C,9,-0.3748652,4,doi.org/10.1021/jo990185w
277,-0.006679463,0.095739896,0.097253555,-0.165469995,-0.229349577,0.219841637,0.164944498,0.234012515,-0.053658259,0.209678261,0.120612354,0.286154337,-0.299329117,-0.20683623,-0.057221929,-0.069109745,0.010417968,0.193801452,-0.088824643,-0.119816029,-0.198644449,-0.034875644,COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)OC(C)(C)C,16,-0.0941341,4,doi.org/10.1021/jo990185w
278,-0.014779353,0.026009642,0.119552687,-0.166400603,0.042297976,-0.215167926,-0.285835356,-0.130652908,-0.01350636,0.09239431,0.005460839,0.170652818,-0.309911128,-0.219823243,0.011939023,-0.069109745,0.088717767,0.080706213,0.046488888,-0.045029325,-0.309526277,-0.042166868,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,0,-0.0066414,4,doi.org/10.1021/jo990185w
279,-0.045861259,-0.086619027,0.0110595,0.201306526,0.301728997,0.051787902,0.505216113,-0.238357491,0.026122332,-0.00122711,-0.021811888,-0.029955085,0.021658502,-0.012031036,-0.037947576,0.009121547,0.068583539,-0.008579501,0.135597799,-0.045028993,0.114790958,0.02008805,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,4,0.3733353,4,doi.org/10.1021/jo990185w
280,-0.055464629,-0.06974788,-0.023073338,-0.01031837,0.00664228,0.076984064,0.046162759,0.090589888,-0.041451508,0.033752335,-0.012720979,0.07338838,0.065750248,0.072384549,-0.041348936,-0.018089337,0.048449311,0.039039547,0.043188558,-0.045063805,0.032101586,0.08010493,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,5,0.1964022,4,doi.org/10.1021/jo990185w
281,-0.005385269,-0.046557868,0.118975865,-0.011799239,0.074691837,-0.109592039,-0.012346867,-0.174888674,0.212455665,-0.106679764,-0.182417949,-0.032994599,0.036649719,0.000955977,0.169535418,0.21660454,0.035026492,-0.038341406,0.102594499,-0.045095792,0.004425016,-0.080692273,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,7,-0.4253146,4,doi.org/10.1021/jo990185w
282,0.048487801,0.122072809,0.007418024,-0.096485386,-0.11772574,0.02013381,0.072766556,-0.026245155,0.145046383,0.038381964,0.150915385,-0.081626818,0.026067708,-0.083459607,-0.116178868,-0.069109745,0.05516072,-0.020484263,0.122396479,-0.045100676,-0.157765642,-0.19256453,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,10,-0.3075943,4,doi.org/10.1021/jo990185w
283,0.18666495,-0.08363535,-0.206797969,0.036680818,-0.072516704,-0.103219453,-0.158370187,-0.046076635,0.260729927,0.024493076,0.005460839,0.036914216,-0.188218006,-0.070472594,-0.116178868,-0.069109745,0.363885552,0.253325261,0.426026842,-0.045058522,-0.210815299,-0.280109878,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,11,-0.2888889,4,doi.org/10.1021/jo990185w
284,0.108302255,0.053245134,-0.203124038,-0.087689054,-0.075463868,-0.100951347,-0.156772087,-0.04356761,0.183105454,0.035295545,0.144854779,-0.081626818,-0.085043403,-0.070472594,-0.116178868,-0.069109745,0.216234545,0.12237288,0.280812321,-0.045063406,-0.207282209,-0.250750411,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,12,-0.2923429,4,doi.org/10.1021/jo990185w
285,0.02079815,0.122437868,-0.112322775,-0.095439169,-0.112006016,-0.016101675,-0.000734627,-0.027537963,0.1366371,-0.02951927,0.017582051,-0.081626818,0.150406333,-0.0769661,0.009671472,0.056740595,-0.075711763,-0.136555691,-0.006316392,-0.045065599,-0.104671588,-0.132645677,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,13,-0.2878749,4,doi.org/10.1021/jo990185w
286,0.055667542,0.073521635,0.101596489,-0.056192428,-0.18834639,0.253812028,0.200146409,0.262489652,-0.054046444,0.135604187,0.047885082,0.213206009,-0.167053985,-0.044498568,0.032347186,-0.069109745,0.014892264,0.253325261,-0.088824643,-0.045080546,-0.11861142,-0.032742764,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,20,-0.0941341,4,doi.org/10.1021/jo990185w
287,-0.040076974,0.03957941,-0.164691084,-0.161788717,0.097092969,-0.213161872,-0.283756577,-0.128971247,0.003071699,0.157209125,0.069097203,0.234482605,-0.309911128,-0.219823243,-0.043616487,-0.069109745,0.018247968,0.101539547,0.000284268,-0.160192774,-0.349273265,-0.232358769,COC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@@H](C)O,0,-0.011725,4,doi.org/10.1021/jo990185w
288,-0.129129264,-0.085589789,0.121304424,0.163596444,0.25912751,0.122931543,0.494162584,-0.204804229,0.125915581,-0.077358776,-0.043024009,-0.081626818,0.065750248,0.150306627,-0.024342133,0.022726989,-0.179738609,-0.228817596,-0.108626623,-0.160224994,0.141833012,-0.032773171,COC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@@H](C)O,4,0.3453518,4,doi.org/10.1021/jo990185w
289,0.021774436,-0.041953053,0.102828951,-0.133508172,-0.212430246,0.247542858,0.193649964,0.257234251,-0.040071761,0.009060977,-0.076357343,0.088585948,-0.283456101,-0.187355711,-0.00053261,-0.069109745,-0.027613307,0.140230023,-0.088824643,-0.16023981,-0.122991579,-0.034283568,COC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@@H](C)O,10,-0.0941341,4,doi.org/10.1021/jo990185w
290,-0.02972767,-0.185883514,-0.083887243,0.001397486,0.35840818,-0.155697151,0.02306209,-0.288927682,-0.052751086,-0.123655073,-0.082417949,-0.163693687,-0.038306154,-0.070472594,0.023276914,0.070346037,0.132341928,0.047968118,0.19830407,-0.160243863,-0.019660792,-0.153491907,COC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@@H](C)O,13,0.0892532,4,doi.org/10.1021/jo990185w
291,-0.003336223,-0.115593118,-0.129168147,-0.127257594,-0.178428492,0.134874494,0.076897063,0.162785163,-0.050797499,0.012147397,-0.073327039,0.091625462,-0.124725942,0.007449484,0.034614805,-0.069109745,-0.061170354,0.012253833,-0.108626623,-0.160225061,-0.192721072,-0.086454265,COC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@@H](C)O,14,-0.0716581,4,doi.org/10.1021/jo990185w
292,-0.09365817,-0.095064668,0.183447337,-0.162823056,0.084747883,-0.167559779,-0.236501283,-0.090743337,-0.022286951,-0.015630381,-0.100599767,0.064269839,-0.309911128,-0.219823243,-0.039081385,-0.048701582,-0.020901898,0.050944309,-0.065722333,-0.163555642,-0.306272439,-0.023711266,COC(=O)[C@H]1CCCN1C(=O)OC(C)(C)C,0,-0.012243,4,doi.org/10.1021/jo990185w
293,-0.115997607,-0.096100618,-0.040339804,0.10540663,0.236221752,0.104927256,0.495965649,-0.076930655,0.094696172,-0.083531616,-0.043024009,-0.0998639,-0.038306154,-0.018524542,-0.092369344,-0.045300221,-0.139470153,-0.19310331,-0.069022663,-0.163504886,0.110488881,-0.013883497,COC(=O)[C@H]1CCCN1C(=O)OC(C)(C)C,4,0.4052619,4,doi.org/10.1021/jo990185w
294,-0.057481417,-0.098900026,-0.132455075,-0.109320221,-0.039641243,-0.002355484,0.010641436,-0.013694139,-0.018717331,-0.03106248,-0.055145221,-0.011718003,-0.193509011,-0.109433633,-0.092369344,-0.069109745,0.046771458,0.024158594,0.056389878,-0.163491865,-0.09029291,-0.07647343,COC(=O)[C@H]1CCCN1C(=O)OC(C)(C)C,5,-0.0064496,4,doi.org/10.1021/jo990185w
295,-0.075989262,-0.094473762,-0.14987236,0.020725574,-0.043904653,-0.031442268,-0.051952918,-0.011823943,-0.012493702,-0.038778529,-0.012720979,-0.069468763,-0.143244461,-0.109433633,-0.024342133,-0.069109745,-0.063966797,-0.044293787,-0.085524313,-0.16348997,-0.132918173,-0.144972835,COC(=O)[C@H]1CCCN1C(=O)OC(C)(C)C,6,0.0131611,4,doi.org/10.1021/jo990185w
296,-0.131866552,-0.147630373,-0.05580735,-0.101301764,0.120787324,-0.113365188,-0.141257193,-0.076930655,-0.035459947,-0.149889641,-0.200599767,-0.0998639,-0.005678323,-0.122420646,-0.015838732,-0.03509614,-0.075711763,-0.06512712,-0.085524313,-0.163518372,-0.047328512,-0.042929988,COC(=O)[C@H]1CCCN1C(=O)OC(C)(C)C,7,0.1535885,4,doi.org/10.1021/jo990185w
297,-0.060751584,-0.093932824,0.10208222,-0.162273219,-0.207838733,0.234164142,0.179786233,0.246018969,-0.038784841,-0.03723532,-0.121811888,0.042993243,-0.299329117,-0.20683623,-0.00846914,-0.069109745,-0.028731898,0.05689669,-0.088824643,-0.163487081,-0.123526192,-0.015074436,COC(=O)[C@H]1CCCN1C(=O)OC(C)(C)C,13,-0.0925063,4,doi.org/10.1021/jo990185w
298,-0.076499159,0.10347512,-0.133637901,-0.16124779,-0.203034242,0.082813469,0.022948683,0.119142776,-0.054919862,0.271406656,0.181218415,0.346944611,-0.299329117,-0.20683623,-0.027743494,-0.069109745,-0.007479079,0.033087166,-0.009616722,-0.102463165,-0.312983001,-0.31066015,CCOC(=O)[C@H]1CCCN1C(=O)OCc1ccccc1,0,-0.07622,5,doi.org/10.1021/jo990185w
299,-0.050912836,0.050267113,-0.105905464,-0.105108409,0.258918369,-0.193883469,-0.227545261,-0.142122375,-0.020185685,-0.097420505,-0.052114918,-0.145456605,0.179506862,-0.083459607,0.053889159,0.0907542,-0.104235253,-0.074055691,-0.131728933,-0.1024816,-0.208156663,-0.261143528,CCOC(=O)[C@H]1CCCN1C(=O)OCc1ccccc1,1,0.0349135,5,doi.org/10.1021/jo990185w
300,-0.056519016,-0.119173481,0.175773564,0.128957771,0.226917847,0.115127209,0.482704327,-0.036134803,0.006021066,-0.102050134,-0.1339331,-0.0998639,0.09749628,0.072384549,0.166134057,0.21320318,-0.159604381,-0.210960453,-0.088824643,-0.10248097,0.123791583,0.012608109,CCOC(=O)[C@H]1CCCN1C(=O)OCc1ccccc1,5,0.4041618,5,doi.org/10.1021/jo990185w
301,-0.031708191,-0.001260778,0.025319948,-0.10644991,-0.049712639,-0.007850547,0.00559639,-0.018826656,-0.000569651,-0.02643285,0.044854779,-0.102903413,-0.100916419,-0.109433633,0.001168071,-0.031694779,0.038382196,0.039039547,0.023386578,-0.102467749,-0.08483134,-0.067721623,CCOC(=O)[C@H]1CCCN1C(=O)OCc1ccccc1,6,-0.0066008,5,doi.org/10.1021/jo990185w
