,gas_charge_C,gas_charge_H_max,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
181,0.7277851151830148,0.22446487552494615,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,24,0.0,17,10.1038/nchem.2322
182,0.2668749634910661,-0.1168457573051212,CN1Cc2ccccc2C1=O,0,0.0,6,10.1038/nchem.2322
183,0.5038126012455068,0.024175765341843094,CN1Cc2ccccc2C1=O,2,0.0,6,10.1038/nchem.2322
184,-0.16291889104024462,0.15475719804341712,CN1Cc2ccccc2C1=O,4,0.0,6,10.1038/nchem.2322
185,-0.19811920220321622,0.14881437761296426,CN1Cc2ccccc2C1=O,5,48.148148148148145,6,10.1038/nchem.2322
186,-0.19533170058257573,0.1489749943813548,CN1Cc2ccccc2C1=O,6,51.851851851851855,6,10.1038/nchem.2322
187,-0.11533688663210252,0.16230618615777623,CN1Cc2ccccc2C1=O,7,0.0,6,10.1038/nchem.2322
188,0.26233717015513974,-0.1173276076102931,CN(C)C(=O)c1ccccc1,0,0.0,8,10.1038/nchem.2322
189,-0.11760578330006569,0.1619849526209951,CN(C)C(=O)c1ccccc1,6,0.0,8,10.1038/nchem.2322
190,-0.19546135182074506,0.1489749943813548,CN(C)C(=O)c1ccccc1,7,42.028985507246375,8,10.1038/nchem.2322
191,-0.20032327325209473,0.14865376084457357,CN(C)C(=O)c1ccccc1,8,57.971014492753625,8,10.1038/nchem.2322
192,-0.11760578330006569,0.1619849526209951,O=C(c1ccccc1)N1CCCCC1,3,0.0,5,10.1038/nchem.2322
193,-0.19546135182074506,0.1489749943813548,O=C(c1ccccc1)N1CCCCC1,4,42.857142857142854,5,10.1038/nchem.2322
194,-0.20032327325209473,0.14865376084457357,O=C(c1ccccc1)N1CCCCC1,5,57.142857142857146,5,10.1038/nchem.2322
195,0.337729365150602,-0.058220636842544894,O=C(c1ccccc1)N1CCCCC1,9,0.0,5,10.1038/nchem.2322
196,-0.026266486009776574,-0.394230916315722,O=C(c1ccccc1)N1CCCCC1,10,0.0,5,10.1038/nchem.2322
197,-0.12071741301612948,-0.4213751501737367,O=C(c1ccccc1)N1CCCCC1,11,0.0,5,10.1038/nchem.2322
198,-0.1100860114862449,0.16278803646294812,O=C(c1ccccc1Br)N1CCOCC1,3,0.0,5,10.1038/nchem.2322
199,-0.19494274686806778,0.1489749943813548,O=C(c1ccccc1Br)N1CCOCC1,4,40.0,5,10.1038/nchem.2322
200,-0.19306280391461259,0.14929622791813604,O=C(c1ccccc1Br)N1CCOCC1,5,60.0,5,10.1038/nchem.2322
201,-0.10269589091059339,0.16808838981983854,O=C(c1ccccc1Br)N1CCOCC1,6,0.0,5,10.1038/nchem.2322
202,0.49084747742857426,-0.019190762123624323,O=C(c1ccccc1Br)N1CCOCC1,10,0.0,5,10.1038/nchem.2322
