,C_n_charge_avg,gas_charge_C,Buried_Volume_C_MMFF,Buried_Volume_H_max_MFF,S_bur_2.0_avg,L_cc1_min,Pyramidalization_H_max,num_O,Pyramidalization_H_max_MFF,gas_charge_H_max,dual_H_max,charge_C,Bmax_2.0_min,Buried_Volume_C,Bmin_3.0_avg,Bmax_2.0_avg,Bmin_2.0_avg,Local_Nucleophilicity_H_max,V_occ_avg,num_H,num_C,Pyramidalization_C_MFF,L_ch1_avg,bde_avg,n_Csp3,C_charge,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
66,-0.212486,0.07615,0.514146,0.445688,69.841474,2.9,1.640656,1,1.597993,0.06493,-0.055244,0.11983,3.636619,0.51254,0.0,3.636619,0.95,0.1006,135.173,1,2,0.787851,2.3,82.55332946777344,1,0.043926,CC(O)c1ccc(Br)cc1,1,97.05882352941175,1,10.1016/S0040-4039(00)78488-7
67,-0.031264,-0.05534,0.528455,0.444081,56.788115,4.95,1.999571,0,1.999768,0.0627,0.036737,-0.03151,5.02245,0.52894,0.000816,5.02245,0.95,0.051048,135.174375,1,2,0.000551,2.15,110.9963150024414,0,-0.128881,CC(O)c1ccc(Br)cc1,4,0.0,1,10.1016/S0040-4039(00)78488-7
68,-0.08305,-0.04761,0.488929,0.388726,53.369853,4.25,1.99918,0,1.999608,0.06347,0.029852,-0.03566,4.138236,0.48859,0.0,4.138236,0.95,0.05783,135.178625,1,2,0.000938,2.15,112.28814697265624,0,-0.126908,CC(O)c1ccc(Br)cc1,5,0.0,1,10.1016/S0040-4039(00)78488-7
69,0.0626,-0.03469,0.311661,0.371401,40.115101,5.2,1.708766,0,1.690599,0.02603,-0.013842,-0.10868,3.262668,0.31755,0.004411,6.938237,0.963316,0.05677,134.604042,3,1,0.814081,3.1,101.62448120117188,1,-0.217255,CC(O)c1ccc(C#N)cc1,0,1.98019801980198,1,10.1016/S0040-4039(00)78488-7
70,-0.212479,0.07615,0.511525,0.443819,69.643687,2.9,1.641689,1,1.594751,0.06493,-0.068642,0.11966,3.559846,0.51243,0.0,3.559846,0.95,0.111597,134.604,1,2,0.815062,2.15,82.55333709716797,1,0.0626,CC(O)c1ccc(C#N)cc1,1,98.01980198019804,1,10.1016/S0040-4039(00)78488-7
71,-0.043666,-0.05514,0.504141,0.412703,54.826478,4.55,1.999909,0,1.995268,0.0627,0.030364,-0.02993,5.006496,0.52871,0.0,5.006496,0.95,0.046432,134.62075,1,2,0.011192,2.9,111.66442108154295,0,-0.119649,CC(O)c1ccc(C#N)cc1,4,0.0,1,10.1016/S0040-4039(00)78488-7
72,-0.02018,-0.04402,0.477742,0.378483,53.541446,4.25,1.999282,0,1.998091,0.06367,0.01363,-0.02107,4.642467,0.48004,0.0,4.642467,0.95,0.062025,134.591625,1,2,0.004557,2.15,112.88880157470705,0,-0.13373,CC(O)c1ccc(C#N)cc1,5,0.0,1,10.1016/S0040-4039(00)78488-7
73,-0.157548,-0.06197,0.42032,0.328084,50.904353,4.2,1.99946,0,1.998935,0.06228,0.018227,-0.03308,0.982344,0.42002,0.0,0.982344,0.95,0.075837,122.879,1,2,0.002543,2.15,111.1240463256836,0,-0.148591,c1ccc2c(c1)CCOC2,0,0.0,9,10.1016/S0040-4020(97)00622-4
74,-0.159449,-0.06189,0.420594,0.328148,50.882935,4.2,1.99974,0,1.99908,0.06228,0.022883,-0.03262,0.982344,0.42062,0.0,0.982344,0.95,0.070571,122.883,1,2,0.002196,2.15,111.23790740966795,0,-0.149884,c1ccc2c(c1)CCOC2,1,0.0,9,10.1016/S0040-4020(97)00622-4
75,-0.05077,-0.05645,0.474609,0.37606,53.683175,4.2,1.999512,0,1.999032,0.06266,0.031998,-0.04114,3.453983,0.47608,0.0,3.453983,0.95,0.06042,122.87275,1,2,0.002302,2.15,110.65467071533205,0,-0.170307,c1ccc2c(c1)CCOC2,2,0.0,9,10.1016/S0040-4020(97)00622-4
76,-0.047361,-0.0586,0.47402,0.375425,53.597951,4.2,1.999573,0,1.99931,0.06257,0.030115,-0.04049,3.444198,0.47554,0.0,3.444198,0.95,0.061925,122.867125,1,2,0.001643,2.15,110.7841796875,0,-0.165211,c1ccc2c(c1)CCOC2,5,0.0,9,10.1016/S0040-4020(97)00622-4
77,0.011006,-0.00388,0.45892,0.41166,55.77986,3.5,1.66307,0,1.662295,0.03398,-0.010786,-0.06902,0.989949,0.45671,0.0,2.221242,0.95,0.066692,122.899688,2,2,0.783194,2.15,87.67056274414062,1,-0.137767,c1ccc2c(c1)CCOC2,6,0.0,9,10.1016/S0040-4020(97)00622-4
78,-0.202079,0.05107,0.404637,0.403688,53.585095,4.05,1.666106,1,1.659954,0.05702,-0.014794,0.08459,1.006231,0.40561,0.0,3.580147,0.969975,0.062808,122.89325,2,1,0.79785,2.15,94.9412841796875,1,-0.031856,c1ccc2c(c1)CCOC2,7,0.0,9,10.1016/S0040-4020(97)00622-4
79,-0.109024,0.07192,0.442945,0.404153,54.596317,4.05,1.659016,1,1.652448,0.06184,-0.02141,0.08131,3.132491,0.44418,0.0,3.228323,0.95,0.114671,122.886938,2,1,0.811355,2.15,81.35713195800781,0,-0.029006,c1ccc2c(c1)CCOC2,9,100.0,9,10.1016/S0040-4020(97)00622-4
80,0.067047,-0.03833,0.335073,0.433814,39.093865,4.65,1.7061,0,1.689581,0.02569,-0.018044,-0.1142,0.986154,0.28184,0.0,3.417091,0.95,0.046206,137.993458,3,1,0.814727,3.533333,101.8741226196289,1,-0.242567,CC1Cc2ccccc2CO1,0,0.0,9,10.1016/S0040-4020(97)00622-4
81,-0.207507,0.05915,0.532065,0.407735,71.397982,3.2,1.620265,1,1.594226,0.0604,-0.045612,0.12283,6.651692,0.53624,0.0,6.651692,0.95,0.065242,138.016,1,2,0.798335,2.15,93.85404205322266,2,0.067047,CC1Cc2ccccc2CO1,1,0.0,9,10.1016/S0040-4020(97)00622-4
82,0.063954,-0.00129,0.508485,0.434367,59.07493,4.25,1.66135,0,1.656227,0.03427,-0.006188,-0.07188,3.468789,0.51132,0.0,3.494011,0.996546,0.06183,138.007625,2,2,0.794799,2.375,87.62345123291016,1,-0.128761,CC1Cc2ccccc2CO1,2,0.0,9,10.1016/S0040-4020(97)00622-4
83,-0.04305,-0.05859,0.479233,0.376893,53.63951,4.25,1.999776,0,1.999201,0.06257,0.033857,-0.04055,5.891731,0.47563,0.0,5.891731,0.95,0.057684,137.996875,1,2,0.001901,2.15,111.01618194580078,0,-0.17232,CC1Cc2ccccc2CO1,4,0.0,9,10.1016/S0040-4020(97)00622-4
84,-0.162994,-0.06197,0.420233,0.328329,50.912192,4.25,1.999614,0,1.998832,0.06228,0.020383,-0.03335,1.004988,0.42022,0.0,1.004988,0.9852,0.073071,137.984625,1,2,0.002789,2.15,111.2456283569336,0,-0.146961,CC1Cc2ccccc2CO1,5,0.0,9,10.1016/S0040-4020(97)00622-4
85,-0.152308,-0.06189,0.420425,0.328218,50.912192,4.25,1.999627,0,1.999203,0.06228,0.025428,-0.03292,0.982344,0.4204,0.0,0.982344,0.95,0.067505,138.003625,1,2,0.001903,2.15,111.23790740966795,0,-0.153668,CC1Cc2ccccc2CO1,6,0.0,9,10.1016/S0040-4020(97)00622-4
86,-0.058223,-0.05645,0.477614,0.376287,53.666967,4.25,1.999408,0,1.999443,0.06266,0.034742,-0.04108,3.463019,0.47572,0.0,3.463019,0.95,0.057177,137.98725,1,2,0.001325,2.15,110.92904663085938,0,-0.157656,CC1Cc2ccccc2CO1,7,0.0,9,10.1016/S0040-4020(97)00622-4
87,-0.106987,0.07228,0.478982,0.451442,54.632036,4.25,1.659999,1,1.649113,0.06185,-0.016786,0.08264,3.131294,0.44926,0.0,3.227724,0.95,0.103159,137.98325,2,1,0.816963,2.225,81.84761810302734,0,-0.008038,CC1Cc2ccccc2CO1,9,100.0,9,10.1016/S0040-4020(97)00622-4
88,-0.151725,-0.06189,0.420384,0.328824,51.0934,4.25,2.0,0,1.999355,0.06228,0.027544,-0.03126,0.982344,0.42096,0.0,0.982344,0.95,0.067599,108.5565,1,2,0.001532,2.15,111.2092056274414,0,-0.144287,c1ccc2c(c1)COC2,0,0.0,6,10.1016/S0040-4020(97)00622-4
89,-0.043446,-0.05636,0.462414,0.363655,51.799486,4.25,2.0,0,1.99992,0.06266,0.038502,-0.03789,0.982344,0.46219,0.0,0.982344,0.95,0.056939,108.5525,1,2,0.000192,2.15,111.35411834716795,0,-0.164198,c1ccc2c(c1)COC2,2,0.0,6,10.1016/S0040-4020(97)00622-4
90,-0.113537,0.07245,0.403134,0.36687,50.049689,3.7,1.665508,1,1.670228,0.06186,-0.055944,0.07976,0.989949,0.40249,0.0,0.991211,0.95,0.11719,108.5555,2,1,0.7771,2.15,81.7303695678711,0,-0.036171,c1ccc2c(c1)COC2,6,100.0,6,10.1016/S0040-4020(97)00622-4
91,-0.144963,-0.06225,0.418823,0.328416,50.885772,5.45,1.999385,0,1.998488,0.06227,-0.002485,-0.03339,0.982344,0.41833,0.0,0.982344,0.95,0.066758,161.597125,1,2,0.003612,2.15,111.2779312133789,0,-0.146189,c1ccc(Cc2ccccc2)cc1,0,0.0,4,10.1016/S0040-4020(97)00622-4
92,-0.142733,-0.06198,0.423675,0.328207,50.987333,4.2,1.999512,0,1.998729,0.06228,0.00106,-0.0305,0.982344,0.42657,0.0,0.982344,0.95,0.058001,161.606125,1,2,0.003032,2.15,111.04244232177734,0,-0.144473,c1ccc(Cc2ccccc2)cc1,1,0.0,4,10.1016/S0040-4020(97)00622-4
93,-0.045005,-0.05871,0.512102,0.429265,55.173027,4.2,1.998315,0,1.999077,0.06257,0.001056,-0.03712,7.317103,0.51996,0.010652,7.317103,0.95,0.047451,161.595375,1,2,0.002191,3.3,111.18346405029295,0,-0.139277,c1ccc(Cc2ccccc2)cc1,2,0.0,4,10.1016/S0040-4020(97)00622-4
94,0.055547,-0.00258,0.523994,0.44478,59.842076,6.45,1.666247,0,1.638655,0.03657,-0.001878,-0.06675,3.592353,0.52005,0.0,3.592875,0.95,0.046447,161.597313,2,2,0.810884,2.25,83.95191955566406,0,-0.120369,c1ccc(Cc2ccccc2)cc1,4,100.0,4,10.1016/S0040-4020(97)00622-4
95,-0.15939,-0.06196,0.420442,0.328102,50.965675,4.2,1.998574,0,1.998536,0.06228,0.003009,-0.03505,0.982344,0.42014,0.0,0.982344,0.95,0.058306,166.838375,1,2,0.003497,2.15,111.19853973388672,0,-0.154573,c1ccc2c(c1)Cc1ccccc1C2,0,0.0,6,10.1016/S0040-4020(97)00622-4
96,-0.055765,-0.05842,0.475709,0.376765,53.463212,4.2,1.999378,0,1.999807,0.06258,0.007876,-0.04023,5.632051,0.4775,0.0,5.632051,0.95,0.048277,166.852875,1,2,0.000459,2.15,110.74608612060548,0,-0.16602,c1ccc2c(c1)Cc1ccccc1C2,2,0.0,6,10.1016/S0040-4020(97)00622-4
97,0.045544,-0.00201,0.509842,0.439777,58.368314,6.4,1.66211,0,1.649237,0.03659,-0.012686,-0.06301,3.606245,0.51255,0.0,3.663902,0.95,0.080054,166.855875,2,2,0.801434,2.3,78.49838256835938,0,-0.122998,c1ccc2c(c1)Cc1ccccc1C2,6,100.0,6,10.1016/S0040-4020(97)00622-4
98,-0.14739,-0.06171,0.420576,0.328172,50.869064,4.5,2.0,0,2.0,0.06228,0.004801,-0.04032,0.982344,0.42031,0.0,0.982344,0.95,0.060605,160.462,1,2,1e-06,2.15,111.73909759521484,0,-0.158648,c1ccc2c(c1)Cc1ccccc1O2,0,0.0,6,10.1016/S0040-4020(97)00622-4
99,-0.163525,-0.05854,0.419505,0.328061,50.901656,4.2,2.0,0,1.999998,0.06241,0.005684,-0.03297,0.982344,0.41967,0.0,0.982344,0.95,0.057388,160.46925,1,2,4e-06,2.15,111.08882904052734,0,-0.13583,c1ccc2c(c1)Cc1ccccc1O2,1,0.0,6,10.1016/S0040-4020(97)00622-4
100,0.013137,-0.01901,0.462443,0.363807,52.952841,4.2,2.0,0,1.999997,0.06622,0.006791,-0.05454,7.241892,0.46244,0.00307,7.241892,0.95,0.04969,160.47625,1,2,7e-06,2.55,112.85271453857422,0,-0.168402,c1ccc2c(c1)Cc1ccccc1O2,2,0.0,6,10.1016/S0040-4020(97)00622-4
101,-0.065844,-0.05498,0.473706,0.375542,53.768034,4.2,2.0,0,1.999996,0.06271,0.008014,-0.04191,5.897881,0.47565,0.0,5.897881,0.95,0.048784,160.46275,1,2,9e-06,2.15,111.0661392211914,0,-0.15895,c1ccc2c(c1)Cc1ccccc1O2,5,0.0,6,10.1016/S0040-4020(97)00622-4
102,0.029951,0.0048,0.500897,0.431525,57.111923,6.45,1.65042,0,1.656831,0.03685,-0.027841,-0.05447,2.934706,0.49795,0.0,2.937897,0.95,0.073234,160.471375,2,2,0.790048,2.15,76.76148223876953,0,-0.115599,c1ccc2c(c1)Cc1ccccc1O2,6,100.0,6,10.1016/S0040-4020(97)00622-4
103,-0.044123,-0.06277,0.323734,0.391685,42.328273,4.3,1.696644,0,1.689864,0.02331,-0.007484,-0.10523,3.482097,0.38436,0.029928,8.685167,0.963316,0.024023,384.600917,3,1,0.812538,6.75,100.48023223876952,1,-0.200632,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0.0,1,10.1021/jo00045a004
104,-0.182707,-0.04713,0.513901,0.42251,72.276278,6.15,1.599247,0,1.587768,0.0297,-0.016208,-0.00904,7.16467,0.53393,0.038238,7.16467,0.95,0.01605,384.61475,1,3,0.800517,2.15,94.8033447265625,3,-0.044123,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1,100.0,1,10.1021/jo00045a004
105,-0.079857,-0.05096,0.497408,0.439923,61.750599,4.3,1.638512,0,1.640258,0.02692,-0.018063,-0.06493,8.354191,0.50809,0.012482,9.957504,1.761145,0.032831,384.603688,2,2,0.808089,2.425,96.93645477294922,2,-0.127972,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,3,0.0,1,10.1021/jo00045a004
106,-0.137194,-0.0528,0.542536,0.545145,61.938938,4.35,1.654534,0,1.653791,0.02667,-0.019337,-0.05537,4.775458,0.5876,0.64426,8.034908,1.280749,0.03783,384.605625,2,2,0.783589,7.125,95.2015151977539,2,-0.115591,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,4,0.0,1,10.1021/jo00045a004
107,-0.091038,-0.05042,0.543969,0.513494,68.777904,5.6,1.622066,0,1.639958,0.02694,-0.020167,-0.06411,6.224147,0.62731,0.016278,7.839916,2.204187,0.029874,384.602375,2,2,0.814276,3.3,96.07878875732422,2,-0.146417,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,5,0.0,1,10.1021/jo00045a004
108,-0.136002,-0.0409,0.659773,0.597081,80.022549,3.25,1.608786,0,1.590378,0.03029,-0.01758,-0.01744,11.92686,0.6537,0.328202,11.92686,0.980758,0.017652,384.61275,1,3,0.794826,3.15,92.69884490966795,3,-0.066485,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,6,0.0,1,10.1021/jo00045a004
109,-0.066485,-0.06222,0.414916,0.460824,43.332954,6.65,1.693971,0,1.686655,0.02333,-0.010633,-0.10482,6.764983,0.36341,0.032161,9.250191,0.95,0.01945,384.59125,3,1,0.825513,5.45,99.4224853515625,1,-0.192182,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,7,0.0,1,10.1021/jo00045a004
110,-0.081458,-0.03315,0.724673,0.595247,82.91706,4.45,1.588752,0,1.58641,0.03111,-0.019705,-0.03129,10.808561,0.74484,0.496149,10.808561,1.79078,0.021537,384.641125,1,3,0.791077,5.25,90.82381439208984,3,-0.069408,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,8,0.0,1,10.1021/jo00045a004
111,-0.104315,-0.04937,0.521181,0.484742,61.209332,5.55,1.665411,0,1.658845,0.02698,-0.004579,-0.06189,4.813003,0.5645,0.009465,5.191506,0.969975,0.023011,384.585563,2,2,0.779937,4.825,94.94593048095705,2,-0.147649,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,9,0.0,1,10.1021/jo00045a004
112,-0.10699,-0.04935,0.516312,0.484666,60.795827,7.75,1.675013,0,1.668453,0.02698,-0.010845,-0.0596,10.092695,0.52355,0.007389,10.400377,0.95,0.022854,384.613875,2,2,0.740205,3.225,94.93614959716795,2,-0.139222,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,10,0.0,1,10.1021/jo00045a004
113,-0.082468,-0.0326,0.734206,0.60531,83.129843,6.25,1.626969,0,1.615847,0.03113,-0.012314,-0.02679,8.924405,0.73675,0.862865,8.924405,2.1,0.016086,384.622375,1,3,0.739741,5.7,93.34149932861328,3,-0.066332,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,11,0.0,1,10.1021/jo00045a004
114,-0.089373,-0.03467,0.74848,0.685986,84.686961,4.45,0.726492,0,1.60031,0.03088,-0.003922,-0.02203,9.924717,0.74827,0.42546,9.924717,1.773847,0.014644,384.6185,1,3,0.778509,3.35,95.57967376708984,3,-0.077942,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,12,0.0,1,10.1021/jo00045a004
115,-0.103012,-0.04958,0.531949,0.478679,63.316548,5.3,1.656416,0,1.643949,0.02697,-0.003461,-0.05961,6.705595,0.5316,0.015948,10.075334,0.95,0.030477,384.606938,2,2,0.805691,5.85,97.49553680419922,2,-0.131717,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,13,0.0,1,10.1021/jo00045a004
116,-0.10286,-0.04921,0.515491,0.494805,59.625301,6.4,1.658692,0,1.646608,0.02698,0.001024,-0.05961,5.917981,0.51694,0.013306,9.852692,0.95,0.027659,384.59925,2,2,0.800793,5.725,95.54486846923828,2,-0.128081,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,14,0.0,1,10.1021/jo00045a004
117,-0.10197,-0.02881,0.700172,0.585597,81.509501,4.7,1.586012,0,1.578682,0.03128,0.002928,-0.01919,10.561842,0.70303,0.006287,10.561842,1.424973,0.01683,384.607625,1,3,0.81035,3.9,99.3213882446289,3,-0.074002,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,15,0.0,1,10.1021/jo00045a004
118,0.158932,0.00944,0.539159,0.497641,62.217784,4.3,1.650363,0,1.645453,0.03496,0.061437,-0.08821,3.569314,0.54135,0.008249,9.924067,0.96382,0.031291,384.620813,2,2,0.80585,2.675,89.87733459472656,1,-0.161125,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,16,0.0,1,10.1021/jo00045a004
119,0.125492,0.00662,0.488236,0.456491,59.369886,4.1,1.648826,0,1.646263,0.03467,0.061606,-0.08626,3.153173,0.49138,0.002418,9.372619,0.95,0.033324,384.605938,2,2,0.80544,2.975,89.9248275756836,1,-0.146142,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,19,0.0,1,10.1021/jo00045a004
120,-0.081424,-0.04038,0.569122,0.492808,66.19811,4.6,1.643523,0,1.636434,0.02768,0.020187,-0.05982,10.439349,0.57191,0.012551,11.548181,0.972272,0.03422,384.6025,2,2,0.818652,5.725,94.42540740966795,2,-0.140883,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,20,0.0,1,10.1021/jo00045a004
121,-0.016706,-0.05908,0.486308,0.49968,55.774199,9.25,1.689747,0,1.675174,0.02362,0.018284,-0.10602,5.273756,0.49019,0.010256,9.568742,0.970292,0.014303,384.597375,3,1,0.839231,5.45,98.99535369873048,1,-0.190613,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,22,0.0,1,10.1021/jo00045a004
122,-0.076768,-0.03257,0.757565,0.620388,85.375744,6.15,1.580812,0,1.569904,0.03113,-0.006041,-0.02677,8.303764,0.76074,0.382043,8.303764,2.456431,0.01415,384.602125,1,3,0.812673,6.85,95.21027374267578,3,-0.07007,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,23,0.0,1,10.1021/jo00045a004
123,-0.10406,-0.0491,0.584054,0.570403,65.979813,6.5,1.645807,0,1.634498,0.02699,-0.004297,-0.06176,7.632169,0.59053,0.262567,9.190387,1.27918,0.022771,384.611438,2,2,0.819785,3.45,96.24474334716795,2,-0.135657,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,24,0.0,1,10.1021/jo00045a004
124,-0.082948,-0.04702,0.586814,0.515881,63.823336,7.4,1.660443,0,1.63586,0.02724,-0.008808,-0.0589,7.431353,0.55896,0.025056,8.26904,1.053139,0.02403,384.594375,2,2,0.818589,5.075,95.3315658569336,2,-0.138051,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,25,0.0,1,10.1021/jo00045a004
125,-0.03024,-0.05909,0.493198,0.506424,57.262116,7.6,1.691903,0,1.675495,0.02362,4.1e-05,-0.10321,5.95,0.55998,0.134506,7.33175,1.160994,0.017996,384.608083,3,1,0.83832,5.966667,98.80265045166016,1,-0.187708,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,27,0.0,1,10.1021/jo00045a004
126,0.486423,0.03396,0.26757,0.337198,36.050448,10.45,1.712796,0,1.709761,0.03485,0.088407,-0.14638,0.986154,0.25701,0.013454,9.583991,0.963316,0.020419,423.427958,3,1,0.775154,6.033333,97.25887298583984,0,-0.216282,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,0,0.0,24,10.1021/jo00045a004
127,-0.188126,0.10208,0.631185,0.500844,75.993751,5.25,1.615981,1,1.597266,0.07438,0.006556,0.11427,15.646086,0.62801,0.017239,15.646086,1.338078,0.011291,423.449625,1,2,0.808834,2.8,96.76261138916016,2,0.051397,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,4,0.0,24,10.1021/jo00045a004
128,-0.050253,-0.01521,0.496378,0.428432,60.742918,4.8,1.651056,0,1.648381,0.03046,0.004441,-0.06391,6.343698,0.54819,0.013098,7.347747,0.95,0.023684,423.421313,2,2,0.795114,5.05,96.56511688232422,2,-0.146302,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,5,0.0,24,10.1021/jo00045a004
129,-0.082509,-0.0438,0.587152,0.523225,66.455043,4.85,1.645384,0,1.625156,0.02737,0.001267,-0.06526,14.316599,0.57574,0.012732,14.330904,0.965379,0.022846,423.434313,2,2,0.83743,7.75,94.9032211303711,2,-0.151902,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,6,0.0,24,10.1021/jo00045a004
130,-0.018716,-0.0591,0.507891,0.554708,55.512794,8.1,1.690437,0,1.675246,0.02362,0.006203,-0.10708,6.470124,0.48948,0.024626,9.778995,0.976633,0.016699,423.427417,3,1,0.839197,6.1,96.89192962646484,1,-0.202105,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,8,0.0,24,10.1021/jo00045a004
131,-0.103014,-0.03221,0.71249,0.591642,82.048936,6.0,1.588167,0,1.573911,0.03098,-0.007712,-0.0249,14.035669,0.70256,1.373469,14.035669,2.250065,0.013943,423.441125,1,3,0.815483,5.9,95.0204620361328,3,-0.074811,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,9,0.0,24,10.1021/jo00045a004
132,-0.106338,-0.0495,0.515479,0.495335,61.610952,7.35,1.658492,0,1.645758,0.02697,-0.008508,-0.05978,8.282814,0.51716,0.021248,10.353542,0.969975,0.032437,423.430688,2,2,0.801715,3.075,95.14441680908205,2,-0.139386,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,10,0.0,24,10.1021/jo00045a004
133,-0.105736,-0.04959,0.531215,0.478109,61.917463,8.3,1.65643,0,1.64436,0.02697,-0.012222,-0.05956,10.277402,0.53176,0.024016,10.713477,0.975879,0.029239,423.44125,2,2,0.805014,4.8,93.49251556396484,2,-0.137864,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,11,0.0,24,10.1021/jo00045a004
134,-0.097177,-0.03467,0.747909,0.684274,84.481668,4.3,0.726133,0,0.168856,0.03088,-0.010726,-0.02227,10.905618,0.74853,0.596058,10.905618,2.29067,0.016779,423.42,1,3,0.77874,3.55,92.39041137695312,3,-0.072085,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,12,0.0,24,10.1021/jo00045a004
135,-0.077225,-0.0326,0.759172,0.626153,84.542632,6.5,1.580741,0,1.570311,0.03113,-0.012438,-0.02759,9.768444,0.7612,0.590537,9.768444,2.602292,0.015494,423.39075,1,3,0.812615,5.1,91.5531768798828,3,-0.072307,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,13,0.0,24,10.1021/jo00045a004
