,Buried_Volume_C_MMFF,Buried_Volume_H_max_MFF,Buried_Volume_H_mean_MFF,Buried_Volume_H_min_MFF,Pyramidalization_C_MFF,Pyramidalization_H_max_MFF,Pyramidalization_H_mean_MFF,Pyramidalization_H_min_MFF,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
452,0.536183,0.500157,0.479163,0.458168,0.83018,1.644618,1.635622,1.626626,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,12,0.0,43,10.1002/047084289X.rm267.pub3
453,0.768811,0.657741,0.657741,0.657741,0.841799,0.238129,0.238129,0.238129,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,16,0.0,43,10.1002/047084289X.rm267.pub3
454,0.589714,0.534109,0.504982,0.475855,0.807986,1.642802,1.642197,1.641593,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,17,0.0,43,10.1002/047084289X.rm267.pub3
455,0.662807,0.535618,0.535618,0.535618,0.78528,1.615677,1.615677,1.615677,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,18,0.0,43,10.1002/047084289X.rm267.pub3
456,0.26863,0.328591,0.310677,0.29758,0.776281,1.70914,1.707999,1.705815,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,21,0.0,43,10.1002/047084289X.rm267.pub3
457,0.715646,0.618192,0.618192,0.618192,0.763099,1.613038,1.613038,1.613038,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,23,0.0,43,10.1002/047084289X.rm267.pub3
458,0.274658,0.341409,0.319655,0.295681,0.776205,1.709408,1.708039,1.705916,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,26,0.0,43,10.1002/047084289X.rm267.pub3
459,0.696614,0.624552,0.62189,0.619229,0.835838,1.624692,1.563423,1.502153,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,28,0.0,43,10.1002/047084289X.rm267.pub3
460,0.511659,0.531477,0.510021,0.485767,0.831817,1.679415,1.678346,1.677681,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,30,0.0,43,10.1002/047084289X.rm267.pub3
461,0.766609,0.63893,0.63893,0.63893,0.826401,1.556993,1.556993,1.556993,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,31,0.0,43,10.1002/047084289X.rm267.pub3
462,0.596574,0.57982,0.537345,0.494869,0.832031,1.62896,1.555382,1.481804,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,32,0.0,43,10.1002/047084289X.rm267.pub3
463,0.591124,0.519812,0.517404,0.514996,0.773114,1.637096,1.635509,1.633922,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,33,0.0,43,10.1002/047084289X.rm267.pub3
464,0.496698,0.508986,0.500759,0.495236,0.839708,1.67496,1.673819,1.672657,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,35,0.0,43,10.1002/047084289X.rm267.pub3
465,0.769539,0.665655,0.665655,0.665655,0.784376,1.608679,1.608679,1.608679,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,36,0.0,43,10.1002/047084289X.rm267.pub3
466,0.32123,0.379676,0.355366,0.309646,0.77709,1.709859,1.707572,1.705561,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,39,0.0,43,10.1002/047084289X.rm267.pub3
467,0.703061,0.649594,0.649594,0.649594,0.797397,1.592033,1.592033,1.592033,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,41,0.0,43,10.1002/047084289X.rm267.pub3
468,0.421293,0.498067,0.443283,0.404648,0.824056,1.686833,1.682549,1.67954,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,42,0.0,43,10.1002/047084289X.rm267.pub3
469,0.618443,0.594059,0.594059,0.594059,0.826382,1.572638,1.572638,1.572638,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,43,100.0,43,10.1002/047084289X.rm267.pub3
470,0.380102,0.48017,0.405316,0.358105,0.820466,1.685948,1.684723,1.683148,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,44,0.0,43,10.1002/047084289X.rm267.pub3
471,0.24173,0.308039,0.294138,0.269049,0.805042,1.693336,1.693117,1.692745,CCCCC1CC1,0,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
472,0.423121,0.440045,0.420815,0.401585,0.799327,1.648527,1.6479,1.647273,CCCCC1CC1,1,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
473,0.46585,0.468861,0.434277,0.399693,0.796973,1.648811,1.646749,1.644688,CCCCC1CC1,2,9.278350515463918,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
474,0.468104,0.422277,0.418267,0.414258,0.795191,1.652166,1.651173,1.650181,CCCCC1CC1,3,90.72164948453609,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
475,0.512236,0.467044,0.467044,0.467044,0.439228,1.772054,1.772054,1.772054,CCCCC1CC1,4,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
476,0.358886,0.374511,0.351038,0.327566,0.464691,1.813162,1.813093,1.813023,CCCCC1CC1,5,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
477,0.296217,0.348555,0.326605,0.315377,0.811109,1.690421,1.689849,1.689553,CC(C)CCC1CC1,0,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
478,0.51644,0.461395,0.461395,0.461395,0.793885,1.594567,1.594567,1.594567,CC(C)CCC1CC1,1,83.6734693877551,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
479,0.518088,0.48257,0.479253,0.475936,0.806522,1.642339,1.641651,1.640963,CC(C)CCC1CC1,3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
480,0.502516,0.48282,0.473793,0.464767,0.793633,1.655574,1.652639,1.649704,CC(C)CCC1CC1,4,16.3265306122449,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
481,0.485423,0.425643,0.425643,0.425643,0.477254,1.775085,1.775085,1.775085,CC(C)CCC1CC1,5,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
482,0.332801,0.347087,0.329651,0.312215,0.46648,1.812338,1.812305,1.812272,CC(C)CCC1CC1,6,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
483,0.424408,0.365717,0.365685,0.365653,0.802845,1.642475,1.642475,1.642475,C1CCC2(CC1)CC2,0,0.0,2,10.1002/047084289X.rm267.pub3
484,0.441093,0.428805,0.388494,0.348182,0.790113,1.65103,1.64933,1.64763,C1CCC2(CC1)CC2,1,0.0,2,10.1002/047084289X.rm267.pub3
485,0.511554,0.458494,0.440252,0.422009,0.78249,1.655729,1.652655,1.649582,C1CCC2(CC1)CC2,2,100.0,2,10.1002/047084289X.rm267.pub3
486,0.388278,0.363469,0.362138,0.360808,0.481277,1.805945,1.805938,1.80593,C1CCC2(CC1)CC2,6,0.0,2,10.1002/047084289X.rm267.pub3
487,0.514012,0.419447,0.419292,0.419138,0.784687,1.654158,1.654158,1.654157,C1C2CC3CC1CC(C2)C31CC1,0,0.0,3,10.1002/047084289X.rm267.pub3
488,0.592277,0.419324,0.419324,0.419324,0.766378,1.614352,1.614352,1.614352,C1C2CC3CC1CC(C2)C31CC1,1,0.0,3,10.1002/047084289X.rm267.pub3
489,0.534302,0.457306,0.43985,0.422393,0.780994,1.656148,1.655017,1.653886,C1C2CC3CC1CC(C2)C31CC1,2,0.0,3,10.1002/047084289X.rm267.pub3
490,0.664316,0.493105,0.493105,0.493105,0.761723,1.612953,1.612953,1.612953,C1C2CC3CC1CC(C2)C31CC1,3,100.0,3,10.1002/047084289X.rm267.pub3
491,0.418031,0.387474,0.387407,0.38734,0.475745,1.808217,1.808217,1.808216,C1C2CC3CC1CC(C2)C31CC1,10,0.0,3,10.1002/047084289X.rm267.pub3
492,0.531576,0.450662,0.436251,0.42184,0.780977,1.656172,1.654884,1.653596,C1C2C[C@H]3CC(C[C@@H]1C3)[C@@]21CO1,0,0.0,3,10.1002/047084289X.rm267.pub3
493,0.653117,0.482663,0.482663,0.482663,0.755069,1.626514,1.626514,1.626514,C1C2C[C@H]3CC(C[C@@H]1C3)[C@@]21CO1,1,10.0,3,10.1002/047084289X.rm267.pub3
494,0.589982,0.418812,0.418812,0.418812,0.767468,1.613489,1.613489,1.613489,C1C2C[C@H]3CC(C[C@@H]1C3)[C@@]21CO1,3,90.0,3,10.1002/047084289X.rm267.pub3
495,0.514425,0.419534,0.419476,0.419417,0.784591,1.654204,1.654204,1.654204,C1C2C[C@H]3CC(C[C@@H]1C3)[C@@]21CO1,8,0.0,3,10.1002/047084289X.rm267.pub3
496,0.37129,0.358606,0.35858,0.358554,0.475953,1.811927,1.811927,1.811927,C1C2C[C@H]3CC(C[C@@H]1C3)[C@@]21CO1,10,0.0,3,10.1002/047084289X.rm267.pub3
497,0.435351,0.411858,0.380011,0.348164,0.78889,1.652568,1.65178,1.650992,C1CC[C@H]2O[C@H]2C1,0,100.0,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
498,0.441798,0.386234,0.376567,0.366899,0.802301,1.649445,1.648004,1.646562,C1CC[C@H]2O[C@H]2C1,2,0.0,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
499,0.477311,0.370137,0.370137,0.370137,0.523574,1.760786,1.760786,1.760786,C1CC[C@H]2O[C@H]2C1,3,0.0,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
500,0.326919,0.367779,0.351362,0.324433,0.814692,1.689253,1.687884,1.68718,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,0,0.0,1,10.1002/047084289X.rm267.pub3
501,0.524122,0.474317,0.474317,0.474317,0.794224,1.594328,1.594328,1.594328,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,1,100.0,1,10.1002/047084289X.rm267.pub3
502,0.545291,0.538035,0.511866,0.485697,0.799266,1.645719,1.642972,1.640224,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,3,0.0,1,10.1002/047084289X.rm267.pub3
503,0.511764,0.497641,0.473782,0.449922,0.796148,1.650032,1.645427,1.640823,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,4,0.0,1,10.1002/047084289X.rm267.pub3
504,0.571771,0.595893,0.538864,0.481836,0.812473,1.640854,1.638159,1.635464,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,5,0.0,1,10.1002/047084289X.rm267.pub3
505,0.663792,0.524477,0.524477,0.524477,0.811594,1.585229,1.585229,1.585229,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,6,0.0,1,10.1002/047084289X.rm267.pub3
506,0.449433,0.509924,0.462734,0.438566,0.831495,1.680066,1.678471,1.677264,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,7,0.0,1,10.1002/047084289X.rm267.pub3
507,0.721318,0.574835,0.574835,0.574835,0.810258,1.564535,1.564535,1.564535,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,8,0.0,1,10.1002/047084289X.rm267.pub3
508,0.507978,0.484288,0.440287,0.396286,0.785138,1.656294,1.597157,1.538021,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,9,0.0,1,10.1002/047084289X.rm267.pub3
509,0.504537,0.486338,0.441396,0.396455,0.747405,1.676164,1.675928,1.675692,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,10,0.0,1,10.1002/047084289X.rm267.pub3
510,0.708757,0.569366,0.569366,0.569366,0.733944,1.622589,1.622589,1.622589,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,11,0.0,1,10.1002/047084289X.rm267.pub3
511,0.481772,0.455216,0.417536,0.379857,0.795554,1.651551,1.651324,1.651096,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,14,0.0,1,10.1002/047084289X.rm267.pub3
512,0.454575,0.417775,0.386674,0.355572,0.807157,1.642338,1.641171,1.640004,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,15,0.0,1,10.1002/047084289X.rm267.pub3
513,0.581945,0.515916,0.512425,0.508934,0.828801,1.628501,1.626831,1.625162,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,16,0.0,1,10.1002/047084289X.rm267.pub3
514,0.518374,0.526317,0.509475,0.493594,0.836848,1.677521,1.675418,1.672895,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,18,0.0,1,10.1002/047084289X.rm267.pub3
515,0.339301,0.392116,0.360988,0.334648,0.8161,1.687731,1.687122,1.68645,CC(C)[C@@H]1CC[C@@]2(C)CCC[C@H](C)[C@@H]2[C@H]1OC(=O)NCC(F)(F)F,0,0.0,11,10.1002/047084289X.rm267.pub3
516,0.656355,0.668753,0.668753,0.668753,0.820716,1.571947,1.571947,1.571947,CC(C)[C@@H]1CC[C@@]2(C)CCC[C@H](C)[C@@H]2[C@H]1OC(=O)NCC(F)(F)F,1,0.0,11,10.1002/047084289X.rm267.pub3
517,0.72858,0.578265,0.578265,0.578265,0.80094,1.571512,1.571512,1.571512,CC(C)[C@@H]1CC[C@@]2(C)CCC[C@H](C)[C@@H]2[C@H]1OC(=O)NCC(F)(F)F,3,0.0,11,10.1002/047084289X.rm267.pub3
518,0.56752,0.491107,0.487109,0.483111,0.817847,1.634737,1.634487,1.634238,CC(C)[C@@H]1CC[C@@]2(C)CCC[C@H](C)[C@@H]2[C@H]1OC(=O)NCC(F)(F)F,4,0.0,11,10.1002/047084289X.rm267.pub3
519,0.590326,0.568743,0.510695,0.452647,0.822715,1.633674,1.631572,1.629471,CC(C)[C@@H]1CC[C@@]2(C)CCC[C@H](C)[C@@H]2[C@H]1OC(=O)NCC(F)(F)F,5,0.0,11,10.1002/047084289X.rm267.pub3
520,0.465046,0.508555,0.466655,0.394638,0.831809,1.681011,1.67829,1.676347,CC(C)[C@@H]1CC[C@@]2(C)CCC[C@H](C)[C@@H]2[C@H]1OC(=O)NCC(F)(F)F,7,0.0,11,10.1002/047084289X.rm267.pub3
521,0.541797,0.459613,0.456086,0.45256,0.826637,1.630566,1.628442,1.626318,CC(C)[C@@H]1CC[C@@]2(C)CCC[C@H](C)[C@@H]2[C@H]1OC(=O)NCC(F)(F)F,8,0.0,11,10.1002/047084289X.rm267.pub3
522,0.455973,0.419219,0.387815,0.356411,0.805073,1.643546,1.642507,1.641469,CC(C)[C@@H]1CC[C@@]2(C)CCC[C@H](C)[C@@H]2[C@H]1OC(=O)NCC(F)(F)F,9,0.0,11,10.1002/047084289X.rm267.pub3
523,0.512538,0.499895,0.444028,0.388162,0.812185,1.638199,0.870613,0.103028,CC(C)[C@@H]1CC[C@@]2(C)CCC[C@H](C)[C@@H]2[C@H]1OC(=O)NCC(F)(F)F,10,0.0,11,10.1002/047084289X.rm267.pub3
524,0.66509,0.538652,0.538652,0.538652,0.822834,1.568351,1.568351,1.568351,CC(C)[C@@H]1CC[C@@]2(C)CCC[C@H](C)[C@@H]2[C@H]1OC(=O)NCC(F)(F)F,11,100.0,11,10.1002/047084289X.rm267.pub3
525,0.430576,0.513977,0.453053,0.36125,0.827048,1.681588,1.681045,1.679978,CC(C)[C@@H]1CC[C@@]2(C)CCC[C@H](C)[C@@H]2[C@H]1OC(=O)NCC(F)(F)F,12,0.0,11,10.1002/047084289X.rm267.pub3
526,0.806927,0.659022,0.659022,0.659022,0.797354,1.564328,1.564328,1.564328,CC(C)[C@@H]1CC[C@@]2(C)CCC[C@H](C)[C@@H]2[C@H]1OC(=O)NCC(F)(F)F,13,0.0,11,10.1002/047084289X.rm267.pub3
527,0.791319,0.769702,0.769702,0.769702,0.771512,1.620593,1.620593,1.620593,CC(C)[C@@H]1CC[C@@]2(C)CCC[C@H](C)[C@@H]2[C@H]1OC(=O)NCC(F)(F)F,14,0.0,11,10.1002/047084289X.rm267.pub3
528,0.486262,0.461156,0.427844,0.394533,0.816132,1.647173,1.644774,1.642374,CC(C)[C@@H]1CC[C@@]2(C)CCC[C@H](C)[C@@H]2[C@H]1OC(=O)NCC(F)(F)F,19,0.0,11,10.1002/047084289X.rm267.pub3
529,0.28415,0.363888,0.32484,0.299385,0.781637,1.707838,1.705278,1.703803,CC(=O)OC[C@]12CC[C@@H](C(C)(C)O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,0,0.0,38,10.1002/047084289X.rm267.pub3
530,0.649419,0.613102,0.581552,0.550002,0.823683,1.645863,1.63807,1.630277,CC(=O)OC[C@]12CC[C@@H](C(C)(C)O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,4,0.0,38,10.1002/047084289X.rm267.pub3
531,0.57784,0.502999,0.493108,0.483216,0.778663,1.659671,1.658567,1.657462,CC(=O)OC[C@]12CC[C@@H](C(C)(C)O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,6,0.0,38,10.1002/047084289X.rm267.pub3
532,0.614919,0.594344,0.55223,0.510116,0.797952,1.648824,1.553993,1.459161,CC(=O)OC[C@]12CC[C@@H](C(C)(C)O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,7,0.0,38,10.1002/047084289X.rm267.pub3
533,0.788623,0.705734,0.705734,0.705734,0.842131,1.574515,1.574515,1.574515,CC(=O)OC[C@]12CC[C@@H](C(C)(C)O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,8,0.0,38,10.1002/047084289X.rm267.pub3
534,0.414089,0.4813,0.426961,0.363271,0.827952,1.682476,1.680426,1.679347,CC(=O)OC[C@]12CC[C@@H](C(C)(C)O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,10,0.0,38,10.1002/047084289X.rm267.pub3
535,0.853592,0.761595,0.761595,0.761595,0.822566,0.120103,0.120103,0.120103,CC(=O)OC[C@]12CC[C@@H](C(C)(C)O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,13,0.0,38,10.1002/047084289X.rm267.pub3
536,0.840751,0.758864,0.758864,0.758864,0.786357,1.413972,1.413972,1.413972,CC(=O)OC[C@]12CC[C@@H](C(C)(C)O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,14,0.0,38,10.1002/047084289X.rm267.pub3
537,0.644422,0.621599,0.596496,0.571393,0.779222,1.634802,0.871152,0.107501,CC(=O)OC[C@]12CC[C@@H](C(C)(C)O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,15,0.0,38,10.1002/047084289X.rm267.pub3
538,0.605625,0.560275,0.530938,0.501602,0.834197,1.624866,1.53801,1.451154,CC(=O)OC[C@]12CC[C@@H](C(C)(C)O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,16,0.0,38,10.1002/047084289X.rm267.pub3
539,0.822645,0.704709,0.704709,0.704709,0.824965,1.451456,1.451456,1.451456,CC(=O)OC[C@]12CC[C@@H](C(C)(C)O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,17,0.0,38,10.1002/047084289X.rm267.pub3
540,0.56678,0.595229,0.560229,0.505678,0.85039,1.670289,1.667291,1.661987,CC(=O)OC[C@]12CC[C@@H](C(C)(C)O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,19,0.0,38,10.1002/047084289X.rm267.pub3
541,0.594548,0.53072,0.514679,0.498637,0.839785,1.624401,1.620198,1.615995,CC(=O)OC[C@]12CC[C@@H](C(C)(C)O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,20,0.0,38,10.1002/047084289X.rm267.pub3
542,0.524215,0.465034,0.437503,0.409971,0.791876,1.650575,1.644744,1.638913,CC(=O)OC[C@]12CC[C@@H](C(C)(C)O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,21,0.0,38,10.1002/047084289X.rm267.pub3
543,0.729757,0.589289,0.589289,0.589289,0.821431,1.589823,1.589823,1.589823,CC(=O)OC[C@]12CC[C@@H](C(C)(C)O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,22,0.0,38,10.1002/047084289X.rm267.pub3
544,0.287988,0.349609,0.329959,0.295501,0.776975,1.709615,1.70763,1.706587,CC(=O)OC[C@]12CC[C@@H](C(C)(C)O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,25,0.0,38,10.1002/047084289X.rm267.pub3
545,0.411084,0.413984,0.412782,0.412109,0.82391,1.685504,1.682777,1.681254,CC(=O)OC[C@]12CC[C@@H](C(C)(C)O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,28,0.0,38,10.1002/047084289X.rm267.pub3
546,0.813548,0.680849,0.680849,0.680849,0.830499,1.551214,1.551214,1.551214,CC(=O)OC[C@]12CC[C@@H](C(C)(C)O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,30,0.0,38,10.1002/047084289X.rm267.pub3
547,0.61068,0.593872,0.543762,0.493652,0.817808,1.732315,1.682048,1.63178,CC(=O)OC[C@]12CC[C@@H](C(C)(C)O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,31,0.0,38,10.1002/047084289X.rm267.pub3
548,0.615449,0.55769,0.532493,0.507297,0.834665,1.628419,1.559563,1.490706,CC(=O)OC[C@]12CC[C@@H](C(C)(C)O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,32,0.0,38,10.1002/047084289X.rm267.pub3
