,Buried_Volume_C,Buried_Volume_H_max,Buried_Volume_H_mean,Buried_Volume_H_min,Local_Electrophilicity_C,Local_Electrophilicity_H_max,Local_Electrophilicity_H_mean,Local_Electrophilicity_H_min,Local_Nucleophilicity_C,Local_Nucleophilicity_H_max,Local_Nucleophilicity_H_mean,Local_Nucleophilicity_H_min,Nucleophilicity_C,Nucleophilicity_H_max,Nucleophilicity_H_mean,Nucleophilicity_H_min,Pyramidalization_C,Pyramidalization_H_max,Pyramidalization_H_mean,Pyramidalization_H_min,Radical_C,Radical_H_max,Radical_H_mean,Radical_H_min,charge_C,charge_H_max,charge_H_mean,charge_H_min,dual_C,dual_H_max,dual_H_mean,dual_H_min,electrophilicity_C,electrophilicity_H_max,electrophilicity_H_mean,electrophilicity_H_min,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
46,0.31637,0.382856,0.348986,0.311359,-0.01137,0.035548,0.021939,0.014698,-0.0099,0.047692,0.038516,0.033255,-0.0099,0.047692,0.038516,0.033255,0.77644,1.70878,1.707978,1.707326,-0.0122,0.045629,0.032221,0.025515,-0.10842,0.054986,0.048877,0.038974,-0.0046,-0.004126,-0.012589,-0.018163,-0.0145,0.043566,0.025927,0.016438,COc1ccc(C(C)O)cc1,7,2.912621359223301,6,10.1016/S0040-4039(00)78488-7
47,0.27898,0.314102,0.313531,0.312506,-0.02583,0.051715,0.04581,0.041872,-0.02196,0.092663,0.07226,0.058264,-0.02196,0.092663,0.07226,0.058264,0.80088,1.695604,1.695319,1.694889,-0.02767,0.077057,0.06389,0.054936,-0.10902,0.047169,0.043916,0.041964,-0.01142,-0.006657,-0.016741,-0.031211,-0.03338,0.061451,0.055519,0.051607,Cc1ccc(C(C)O)cc1,0,0.0,5,10.1016/S0040-4039(00)78488-7
48,0.48048,0.377196,0.377196,0.377196,0.03696,0.069911,0.069911,0.069911,0.0282,0.063826,0.063826,0.063826,0.0282,0.063826,0.063826,0.063826,0.00093,1.999607,1.999607,1.999607,0.03816,0.076842,0.076842,0.076842,-0.04119,0.029758,0.029758,0.029758,0.01991,0.026033,0.026033,0.026033,0.04811,0.089859,0.089859,0.089859,Cc1ccc(C(C)O)cc1,2,0.0,5,10.1016/S0040-4039(00)78488-7
49,0.52805,0.444279,0.444279,0.444279,0.03688,0.068296,0.068296,0.068296,0.02278,0.052709,0.052709,0.052709,0.02278,0.052709,0.052709,0.052709,0.00239,1.998997,1.998997,1.998997,0.0357,0.070779,0.070779,0.070779,-0.03571,0.042148,0.042148,0.042148,0.02583,0.036139,0.036139,0.036139,0.04861,0.088848,0.088848,0.088848,Cc1ccc(C(C)O)cc1,3,0.0,5,10.1016/S0040-4039(00)78488-7
50,0.51258,0.442701,0.442701,0.442701,-0.00507,0.040137,0.040137,0.040137,-0.00239,0.103265,0.103265,0.103265,-0.00239,0.103265,0.103265,0.103265,0.74606,1.638777,1.638777,1.638777,-0.00458,0.073748,0.073748,0.073748,0.11952,0.010798,0.010798,0.010798,-0.00437,-0.059034,-0.059034,-0.059034,-0.00676,0.044231,0.044231,0.044231,Cc1ccc(C(C)O)cc1,5,98.01980198019803,5,10.1016/S0040-4039(00)78488-7
51,0.31691,0.382373,0.348925,0.31119,-0.01115,0.036681,0.023298,0.016494,-0.0111,0.049941,0.043239,0.037588,-0.0111,0.049941,0.043239,0.037588,0.77653,1.70874,1.707933,1.707301,-0.01266,0.047636,0.035379,0.028305,-0.10725,0.054373,0.048331,0.038182,-0.00313,-0.004611,-0.01572,-0.023984,-0.01423,0.04533,0.027519,0.018204,Cc1ccc(C(C)O)cc1,6,1.9801980198019802,5,10.1016/S0040-4039(00)78488-7
52,0.3171,0.383322,0.349533,0.311522,-0.01202,0.038261,0.02484,0.017918,-0.01563,0.058079,0.053688,0.045489,-0.01563,0.058079,0.053688,0.045489,0.77662,1.70871,1.707886,1.707257,-0.01537,0.052604,0.041219,0.032722,-0.10745,0.055351,0.049066,0.038788,0.00053,-0.010951,-0.024939,-0.038334,-0.0151,0.047128,0.028749,0.019163,CC(O)c1ccccc1,0,1.9607843137254901,1,10.1016/S0040-4039(00)78488-7
53,0.51265,0.44273,0.44273,0.44273,-0.00529,0.043269,0.043269,0.043269,-0.00179,0.126697,0.126697,0.126697,-0.00179,0.126697,0.126697,0.126697,0.74523,1.639293,1.639293,1.639293,-0.00451,0.08647,0.08647,0.08647,0.11915,0.011767,0.011767,0.011767,-0.00544,-0.080453,-0.080453,-0.080453,-0.00723,0.046244,0.046244,0.046244,CC(O)c1ccccc1,1,98.03921568627452,1,10.1016/S0040-4039(00)78488-7
54,0.52666,0.444389,0.444389,0.444389,0.0381,0.071134,0.071134,0.071134,0.02638,0.054612,0.054612,0.054612,0.02638,0.054612,0.054612,0.054612,0.00091,1.999617,1.999617,1.999617,0.03847,0.074201,0.074201,0.074201,-0.03363,0.043632,0.043632,0.043632,0.02419,0.039176,0.039176,0.039176,0.05057,0.093789,0.093789,0.093789,CC(O)c1ccccc1,4,0.0,1,10.1016/S0040-4039(00)78488-7
55,0.426,0.32887,0.32887,0.32887,0.0417,0.075338,0.075338,0.075338,0.03226,0.078262,0.078262,0.078262,0.03226,0.078262,0.078262,0.078262,0.00183,1.999236,1.999236,1.999236,0.04361,0.087616,0.087616,0.087616,-0.03051,0.030927,0.030927,0.030927,0.02269,0.018709,0.018709,0.018709,0.05495,0.09697,0.09697,0.09697,CC(O)c1ccccc1,5,0.0,1,10.1016/S0040-4039(00)78488-7
56,0.41857,0.328643,0.328643,0.328643,0.0518,0.07767,0.07767,0.07767,0.05477,0.079137,0.079137,0.079137,0.05477,0.079137,0.079137,0.079137,0.00034,1.999858,1.999858,1.999858,0.06067,0.089644,0.089644,0.089644,-0.03172,0.03023,0.03023,0.03023,0.01178,0.021015,0.021015,0.021015,0.06656,0.100152,0.100152,0.100152,CC(O)c1ccccc1,6,0.0,1,10.1016/S0040-4039(00)78488-7
57,0.31468,0.381033,0.346681,0.30918,-0.01241,0.04041,0.025259,0.016382,0.00386,0.072788,0.057284,0.045705,0.00386,0.072788,0.057284,0.045705,0.78683,1.703051,1.702674,1.702312,-0.00625,0.059351,0.042483,0.03146,-0.11891,0.053936,0.044977,0.039596,-0.02023,-0.026874,-0.029602,-0.033442,-0.01637,0.045914,0.027682,0.017215,CC(O)c1ccc(F)cc1,0,1.9801980198019802,1,10.1016/S0040-4039(00)78488-7
58,0.51484,0.446859,0.446859,0.446859,-0.00422,0.03724,0.03724,0.03724,0.00714,0.064736,0.064736,0.064736,0.00714,0.064736,0.064736,0.064736,0.78903,1.603739,1.603739,1.603739,0.00053,0.053625,0.053625,0.053625,0.11186,0.0491,0.0491,0.0491,-0.01321,-0.022222,-0.022222,-0.022222,-0.00607,0.042514,0.042514,0.042514,CC(O)c1ccc(F)cc1,1,98.01980198019803,1,10.1016/S0040-4039(00)78488-7
59,0.52811,0.444011,0.444011,0.444011,0.0487,0.079616,0.079616,0.079616,0.02024,0.057727,0.057727,0.057727,0.02024,0.057727,0.057727,0.057727,4e-05,1.999983,1.999983,1.999983,0.0407,0.077793,0.077793,0.077793,-0.03069,0.038733,0.038733,0.038733,0.04093,0.040133,0.040133,0.040133,0.06117,0.09786,0.09786,0.09786,CC(O)c1ccc(F)cc1,4,0.0,1,10.1016/S0040-4039(00)78488-7
60,0.45887,0.356807,0.356807,0.356807,0.04868,0.079773,0.079773,0.079773,0.03319,0.066726,0.066726,0.066726,0.03319,0.066726,0.066726,0.066726,0.00098,1.999594,1.999594,1.999594,0.0466,0.082006,0.082006,0.082006,-0.04958,0.057937,0.057937,0.057937,0.02683,0.030558,0.030558,0.030558,0.06001,0.097285,0.097285,0.097285,CC(O)c1ccc(F)cc1,5,0.0,1,10.1016/S0040-4039(00)78488-7
61,0.31479,0.38126,0.346982,0.309239,-0.01312,0.040321,0.025167,0.016569,0.00091,0.060276,0.046622,0.036798,0.00091,0.060276,0.046622,0.036798,0.78648,1.70327,1.702858,1.702442,-0.0074,0.052407,0.036943,0.027192,-0.11895,0.054192,0.04521,0.03972,-0.01662,-0.015738,-0.019359,-0.023128,-0.01571,0.044538,0.027263,0.017586,CC(O)c1ccc(Cl)cc1,0,2.912621359223301,1,10.1016/S0040-4039(00)78488-7
62,0.51462,0.446969,0.446969,0.446969,-0.00514,0.037906,0.037906,0.037906,0.00387,0.055066,0.055066,0.055066,0.00387,0.055066,0.055066,0.055066,0.78753,1.604616,1.604616,1.604616,-0.00125,0.048516,0.048516,0.048516,0.11175,0.049526,0.049526,0.049526,-0.01024,-0.0131,-0.0131,-0.0131,-0.00637,0.041965,0.041965,0.041965,CC(O)c1ccc(Cl)cc1,1,97.0873786407767,1,10.1016/S0040-4039(00)78488-7
63,0.52874,0.442613,0.442613,0.442613,0.04307,0.078002,0.078002,0.078002,0.01925,0.053344,0.053344,0.053344,0.01925,0.053344,0.053344,0.053344,0.00036,1.999847,1.999847,1.999847,0.03475,0.071634,0.071634,0.071634,-0.02923,0.039923,0.039923,0.039923,0.03101,0.036579,0.036579,0.036579,0.05026,0.089923,0.089923,0.089923,CC(O)c1ccc(Cl)cc1,4,0.0,1,10.1016/S0040-4039(00)78488-7
64,0.48397,0.383235,0.383235,0.383235,0.04196,0.077708,0.077708,0.077708,0.02666,0.05744,0.05744,0.05744,0.02666,0.05744,0.05744,0.05744,0.00133,1.999443,1.999443,1.999443,0.03758,0.073385,0.073385,0.073385,-0.04001,0.056356,0.056356,0.056356,0.02184,0.031889,0.031889,0.031889,0.0485,0.089329,0.089329,0.089329,CC(O)c1ccc(Cl)cc1,5,0.0,1,10.1016/S0040-4039(00)78488-7
65,0.31742,0.383136,0.349844,0.311679,-0.01343,0.041666,0.02618,0.018414,-0.01328,0.04777,0.042694,0.036603,-0.01328,0.04777,0.042694,0.036603,0.77657,1.708812,1.707912,1.707332,-0.014,0.046577,0.035327,0.028018,-0.10927,0.05983,0.052297,0.04133,-0.00144,-0.002386,-0.014733,-0.02464,-0.01472,0.045384,0.027961,0.019067,CC(O)c1ccc(Br)cc1,0,2.9411764705882355,1,10.1016/S0040-4039(00)78488-7
66,0.51254,0.442473,0.442473,0.442473,-0.00677,0.043672,0.043672,0.043672,-0.00346,0.1006,0.1006,0.1006,-0.00346,0.1006,0.1006,0.1006,0.74362,1.640656,1.640656,1.640656,-0.00551,0.072978,0.072978,0.072978,0.11983,0.016101,0.016101,0.016101,-0.0041,-0.055244,-0.055244,-0.055244,-0.00756,0.045356,0.045356,0.045356,CC(O)c1ccc(Br)cc1,1,97.05882352941177,1,10.1016/S0040-4039(00)78488-7
67,0.52894,0.444547,0.444547,0.444547,0.03894,0.079003,0.079003,0.079003,0.02097,0.051048,0.051048,0.051048,0.02097,0.051048,0.051048,0.051048,0.00102,1.999571,1.999571,1.999571,0.03221,0.069416,0.069416,0.069416,-0.03151,0.05822,0.05822,0.05822,0.02248,0.036737,0.036737,0.036737,0.04345,0.087784,0.087784,0.087784,CC(O)c1ccc(Br)cc1,4,0.0,1,10.1016/S0040-4039(00)78488-7
68,0.48859,0.39027,0.39027,0.39027,0.043,0.079174,0.079174,0.079174,0.02375,0.05783,0.05783,0.05783,0.02375,0.05783,0.05783,0.05783,0.00197,1.99918,1.99918,1.99918,0.03586,0.072756,0.072756,0.072756,-0.03566,0.054442,0.054442,0.054442,0.0242,0.029852,0.029852,0.029852,0.04796,0.087682,0.087682,0.087682,CC(O)c1ccc(Br)cc1,5,0.0,1,10.1016/S0040-4039(00)78488-7
69,0.31755,0.383136,0.350109,0.311801,-0.01288,0.043126,0.026411,0.017928,-0.01577,0.05677,0.050667,0.04138,-0.01577,0.05677,0.050667,0.04138,0.7767,1.708766,1.707844,1.707285,-0.01429,0.049849,0.0385,0.029761,-0.10868,0.060097,0.052464,0.041462,0.00296,-0.013842,-0.024334,-0.03592,-0.01281,0.042928,0.026333,0.017929,CC(O)c1ccc(C#N)cc1,0,1.9801980198019802,1,10.1016/S0040-4039(00)78488-7
70,0.51243,0.4422,0.4422,0.4422,-0.00696,0.043002,0.043002,0.043002,-0.00056,0.111597,0.111597,0.111597,-0.00056,0.111597,0.111597,0.111597,0.74194,1.641689,1.641689,1.641689,-0.00374,0.077276,0.077276,0.077276,0.11966,0.016392,0.016392,0.016392,-0.00634,-0.068642,-0.068642,-0.068642,-0.00691,0.042955,0.042955,0.042955,CC(O)c1ccc(C#N)cc1,1,98.01980198019803,1,10.1016/S0040-4039(00)78488-7
71,0.52871,0.44443,0.44443,0.44443,0.02617,0.077303,0.077303,0.077303,0.01976,0.046432,0.046432,0.046432,0.01976,0.046432,0.046432,0.046432,0.00022,1.999909,1.999909,1.999909,0.02288,0.061614,0.061614,0.061614,-0.02993,0.054751,0.054751,0.054751,0.00625,0.030364,0.030364,0.030364,0.02601,0.076795,0.076795,0.076795,CC(O)c1ccc(C#N)cc1,4,0.0,1,10.1016/S0040-4039(00)78488-7
72,0.48004,0.380247,0.380247,0.380247,0.03917,0.07611,0.07611,0.07611,0.02298,0.062025,0.062025,0.062025,0.02298,0.062025,0.062025,0.062025,0.00171,1.999282,1.999282,1.999282,0.03095,0.06884,0.06884,0.06884,-0.02107,0.044114,0.044114,0.044114,0.01593,0.01363,0.01363,0.01363,0.03891,0.075655,0.075655,0.075655,CC(O)c1ccc(C#N)cc1,5,0.0,1,10.1016/S0040-4039(00)78488-7
73,0.42002,0.328556,0.328556,0.328556,0.04483,0.074473,0.074473,0.074473,0.04046,0.075837,0.075837,0.075837,0.04046,0.075837,0.075837,0.075837,0.00129,1.99946,1.99946,1.99946,0.04882,0.08495,0.08495,0.08495,-0.03308,0.032138,0.032138,0.032138,0.01671,0.018227,0.018227,0.018227,0.05717,0.094063,0.094063,0.094063,c1ccc2c(c1)CCOC2,0,0.0,9,10.1016/S0040-4020(97)00622-4
74,0.42062,0.328801,0.328801,0.328801,0.04226,0.073618,0.073618,0.073618,0.03655,0.070571,0.070571,0.070571,0.03655,0.070571,0.070571,0.070571,0.00062,1.99974,1.99974,1.99974,0.04531,0.082012,0.082012,0.082012,-0.03262,0.032442,0.032442,0.032442,0.01753,0.022883,0.022883,0.022883,0.05408,0.093454,0.093454,0.093454,c1ccc2c(c1)CCOC2,1,0.0,9,10.1016/S0040-4020(97)00622-4
75,0.47608,0.37832,0.37832,0.37832,0.04172,0.072072,0.072072,0.072072,0.02602,0.06042,0.06042,0.06042,0.02602,0.06042,0.06042,0.06042,0.00116,1.999512,1.999512,1.999512,0.04023,0.076419,0.076419,0.076419,-0.04114,0.028121,0.028121,0.028121,0.02843,0.031998,0.031998,0.031998,0.05445,0.092418,0.092418,0.092418,c1ccc2c(c1)CCOC2,2,0.0,9,10.1016/S0040-4020(97)00622-4
76,0.47554,0.377481,0.377481,0.377481,0.04175,0.071915,0.071915,0.071915,0.02767,0.061925,0.061925,0.061925,0.02767,0.061925,0.061925,0.061925,0.00102,1.999573,1.999573,1.999573,0.04099,0.076983,0.076983,0.076983,-0.04049,0.030763,0.030763,0.030763,0.02664,0.030115,0.030115,0.030115,0.05432,0.092041,0.092041,0.092041,c1ccc2c(c1)CCOC2,5,0.0,9,10.1016/S0040-4020(97)00622-4
77,0.45671,0.408149,0.397576,0.387003,-0.01339,0.043872,0.042156,0.040441,-0.00512,0.066692,0.065406,0.064119,-0.00512,0.066692,0.065406,0.064119,0.77754,1.66307,1.661973,1.660877,-0.01148,0.058727,0.058124,0.057522,-0.06902,0.053501,0.046764,0.040026,-0.01271,-0.010786,-0.014563,-0.01834,-0.01783,0.053334,0.050843,0.048352,c1ccc2c(c1)CCOC2,6,0.0,9,10.1016/S0040-4020(97)00622-4
78,0.40561,0.406687,0.369188,0.331689,-0.01444,0.039892,0.031678,0.023463,-0.02069,0.062808,0.062082,0.061356,-0.02069,0.062808,0.062082,0.061356,0.79982,1.666106,1.659828,1.653549,-0.01914,0.055411,0.049452,0.043493,0.08459,0.044512,0.031586,0.018659,0.0031,-0.014794,-0.02526,-0.035726,-0.01759,0.048014,0.036822,0.02563,c1ccc2c(c1)CCOC2,7,0.0,9,10.1016/S0040-4020(97)00622-4
79,0.44418,0.403082,0.389085,0.375087,-0.01574,0.049739,0.046774,0.043808,-0.01989,0.114671,0.094155,0.073639,-0.01989,0.114671,0.094155,0.073639,0.81293,1.659016,1.652057,1.645098,-0.01968,0.085325,0.074129,0.062934,0.08131,0.053285,0.039515,0.025744,0.00042,-0.02141,-0.040051,-0.058692,-0.01947,0.055979,0.054104,0.052229,c1ccc2c(c1)CCOC2,9,100.0,9,10.1016/S0040-4020(97)00622-4
80,0.28184,0.340122,0.319543,0.305995,-0.01111,0.023545,0.019545,0.016124,-0.0183,0.046206,0.041554,0.038666,-0.0183,0.046206,0.041554,0.038666,0.78224,1.7061,1.705021,1.704322,-0.01579,0.03677,0.031952,0.028319,-0.1142,0.053456,0.049247,0.04172,0.00502,-0.018044,-0.019204,-0.020695,-0.01328,0.027333,0.022349,0.017972,CC1Cc2ccccc2CO1,0,0.0,9,10.1016/S0040-4020(97)00622-4
81,0.53624,0.484014,0.484014,0.484014,-0.00475,0.019398,0.019398,0.019398,-0.00557,0.065242,0.065242,0.065242,-0.00557,0.065242,0.065242,0.065242,0.78844,1.620265,1.620265,1.620265,-0.00574,0.042436,0.042436,0.042436,0.12283,0.00977,0.00977,0.00977,-0.00034,-0.045612,-0.045612,-0.045612,-0.00591,0.01963,0.01963,0.01963,CC1Cc2ccccc2CO1,1,0.0,9,10.1016/S0040-4020(97)00622-4
82,0.51132,0.45712,0.442983,0.428846,-0.01355,0.042554,0.04075,0.038947,-0.00116,0.06183,0.06005,0.058271,-0.00116,0.06183,0.06005,0.058271,0.78023,1.66135,1.66052,1.65969,-0.00979,0.055177,0.054737,0.054298,-0.07188,0.0529,0.045429,0.037958,-0.01727,-0.006188,-0.010626,-0.015065,-0.01843,0.052083,0.049424,0.046765,CC1Cc2ccccc2CO1,2,0.0,9,10.1016/S0040-4020(97)00622-4
83,0.47563,0.37776,0.37776,0.37776,0.04166,0.071321,0.071321,0.071321,0.02623,0.057684,0.057684,0.057684,0.02623,0.057684,0.057684,0.057684,0.00053,1.999776,1.999776,1.999776,0.04025,0.074613,0.074613,0.074613,-0.04055,0.030428,0.030428,0.030428,0.02804,0.033857,0.033857,0.033857,0.05427,0.091541,0.091541,0.091541,CC1Cc2ccccc2CO1,4,0.0,9,10.1016/S0040-4020(97)00622-4
84,0.42022,0.328637,0.328637,0.328637,0.04432,0.073911,0.073911,0.073911,0.03655,0.073071,0.073071,0.073071,0.03655,0.073071,0.073071,0.073071,0.00092,1.999614,1.999614,1.999614,0.04668,0.083262,0.083262,0.083262,-0.03335,0.03161,0.03161,0.03161,0.02026,0.020383,0.020383,0.020383,0.05681,0.093453,0.093453,0.093453,CC1Cc2ccccc2CO1,5,0.0,9,10.1016/S0040-4020(97)00622-4
85,0.4204,0.328713,0.328713,0.328713,0.04205,0.073099,0.073099,0.073099,0.03396,0.067505,0.067505,0.067505,0.03396,0.067505,0.067505,0.067505,0.00089,1.999627,1.999627,1.999627,0.04397,0.080219,0.080219,0.080219,-0.03292,0.031926,0.031926,0.031926,0.02002,0.025428,0.025428,0.025428,0.05398,0.092933,0.092933,0.092933,CC1Cc2ccccc2CO1,6,0.0,9,10.1016/S0040-4020(97)00622-4
86,0.47572,0.378145,0.378145,0.378145,0.04166,0.071557,0.071557,0.071557,0.02448,0.057177,0.057177,0.057177,0.02448,0.057177,0.057177,0.057177,0.00141,1.999408,1.999408,1.999408,0.03946,0.074548,0.074548,0.074548,-0.04108,0.027737,0.027737,0.027737,0.02997,0.034742,0.034742,0.034742,0.05445,0.091919,0.091919,0.091919,CC1Cc2ccccc2CO1,7,0.0,9,10.1016/S0040-4020(97)00622-4
87,0.44926,0.405312,0.390398,0.375483,-0.01523,0.048279,0.045341,0.042403,-0.01923,0.103159,0.085412,0.067664,-0.01923,0.103159,0.085412,0.067664,0.81208,1.659999,1.652808,1.645617,-0.01903,0.079155,0.069213,0.059271,0.08264,0.052145,0.037584,0.023024,0.00041,-0.016786,-0.032397,-0.048008,-0.01882,0.055151,0.053014,0.050878,CC1Cc2ccccc2CO1,9,100.0,9,10.1016/S0040-4020(97)00622-4
88,0.42096,0.329878,0.329878,0.329878,0.04454,0.076957,0.076957,0.076957,0.04199,0.067599,0.067599,0.067599,0.04199,0.067599,0.067599,0.067599,0.0,2.0,2.0,2.0,0.0484,0.081371,0.081371,0.081371,-0.03126,0.036532,0.036532,0.036532,0.01281,0.027544,0.027544,0.027544,0.0548,0.095143,0.095143,0.095143,c1ccc2c(c1)COC2,0,0.0,6,10.1016/S0040-4020(97)00622-4
89,0.46219,0.363638,0.363638,0.363638,0.04659,0.076429,0.076429,0.076429,0.01581,0.056939,0.056939,0.056939,0.01581,0.056939,0.056939,0.056939,0.0,2.0,2.0,2.0,0.03788,0.07619,0.07619,0.07619,-0.03789,0.033817,0.033817,0.033817,0.04413,0.038502,0.038502,0.038502,0.05994,0.095441,0.095441,0.095441,c1ccc2c(c1)COC2,2,0.0,6,10.1016/S0040-4020(97)00622-4
90,0.40249,0.359771,0.35957,0.359369,-0.01781,0.054753,0.054753,0.054753,-0.02602,0.11719,0.11719,0.11719,-0.02602,0.11719,0.11719,0.11719,0.78632,1.665508,1.665507,1.665507,-0.02353,0.089218,0.089218,0.089218,0.07976,0.041449,0.041449,0.041449,0.00498,-0.055944,-0.055944,-0.055944,-0.02104,0.061246,0.061246,0.061246,c1ccc2c(c1)COC2,6,100.0,6,10.1016/S0040-4020(97)00622-4
91,0.41833,0.328696,0.328696,0.328696,0.03968,0.059252,0.059252,0.059252,0.04625,0.066758,0.066758,0.066758,0.04625,0.066758,0.066758,0.066758,0.00147,1.999385,1.999385,1.999385,0.04461,0.065515,0.065515,0.065515,-0.03339,0.028068,0.028068,0.028068,-0.00327,-0.002485,-0.002485,-0.002485,0.04298,0.064272,0.064272,0.064272,c1ccc(Cc2ccccc2)cc1,0,0.0,4,10.1016/S0040-4020(97)00622-4
92,0.42657,0.329086,0.329086,0.329086,0.02521,0.054325,0.054325,0.054325,0.02362,0.058001,0.058001,0.058001,0.02362,0.058001,0.058001,0.058001,0.00117,1.999512,1.999512,1.999512,0.02558,0.058531,0.058531,0.058531,-0.0305,0.028587,0.028587,0.028587,0.00393,0.00106,0.00106,0.00106,0.02755,0.059061,0.059061,0.059061,c1ccc(Cc2ccccc2)cc1,1,0.0,4,10.1016/S0040-4020(97)00622-4
93,0.51996,0.435689,0.435689,0.435689,0.0206,0.044611,0.044611,0.044611,0.02035,0.047451,0.047451,0.047451,0.02035,0.047451,0.047451,0.047451,0.00401,1.998315,1.998315,1.998315,0.02141,0.04798,0.04798,0.04798,-0.03712,0.02868,0.02868,0.02868,0.00211,0.001056,0.001056,0.001056,0.02247,0.048508,0.048508,0.048508,c1ccc(Cc2ccccc2)cc1,2,0.0,4,10.1016/S0040-4020(97)00622-4
94,0.52005,0.443242,0.443175,0.443108,-0.0148,0.041094,0.041094,0.041094,-0.00433,0.046447,0.046447,0.046447,-0.00433,0.046447,0.046447,0.046447,0.77027,1.666247,1.666247,1.666247,-0.01044,0.045508,0.045508,0.045508,-0.06675,0.041905,0.041905,0.041905,-0.01224,-0.001878,-0.001878,-0.001878,-0.01656,0.044569,0.044569,0.044569,c1ccc(Cc2ccccc2)cc1,4,100.0,4,10.1016/S0040-4020(97)00622-4
95,0.42014,0.328946,0.328946,0.328946,0.02905,0.055538,0.055538,0.055538,0.03597,0.058306,0.058306,0.058306,0.03597,0.058306,0.058306,0.058306,0.00341,1.998574,1.998574,1.998574,0.03389,0.05981,0.05981,0.05981,-0.03505,0.027899,0.027899,0.027899,-0.00416,0.003009,0.003009,0.003009,0.03181,0.061314,0.061314,0.061314,c1ccc2c(c1)Cc1ccccc1C2,0,0.0,6,10.1016/S0040-4020(97)00622-4
96,0.4775,0.377277,0.377277,0.377277,0.02912,0.050649,0.050649,0.050649,0.01583,0.048277,0.048277,0.048277,0.01583,0.048277,0.048277,0.048277,0.00148,1.999378,1.999378,1.999378,0.02435,0.052215,0.052215,0.052215,-0.04023,0.026906,0.026906,0.026906,0.01704,0.007876,0.007876,0.007876,0.03286,0.056153,0.056153,0.056153,c1ccc2c(c1)Cc1ccccc1C2,2,0.0,6,10.1016/S0040-4020(97)00622-4
97,0.51255,0.441163,0.437704,0.434245,-0.01397,0.047299,0.041603,0.035907,-0.01278,0.080054,0.065853,0.051653,-0.01278,0.080054,0.065853,0.051653,0.77889,1.66211,1.661131,1.660151,-0.01414,0.065402,0.055356,0.04531,-0.06301,0.049555,0.044696,0.039838,-0.00274,-0.012686,-0.020995,-0.029304,-0.01551,0.05075,0.044858,0.038967,c1ccc2c(c1)Cc1ccccc1C2,6,100.0,6,10.1016/S0040-4020(97)00622-4
98,0.42031,0.328498,0.328498,0.328498,0.04114,0.063335,0.063335,0.063335,0.04347,0.060605,0.060605,0.060605,0.04347,0.060605,0.060605,0.060605,0.0,2.0,2.0,2.0,0.04295,0.063005,0.063005,0.063005,-0.04032,0.034298,0.034298,0.034298,-0.00105,0.004801,0.004801,0.004801,0.04242,0.065406,0.065406,0.065406,c1ccc2c(c1)Cc1ccccc1O2,0,0.0,6,10.1016/S0040-4020(97)00622-4
99,0.41967,0.328859,0.328859,0.328859,0.03066,0.06106,0.06106,0.06106,0.02646,0.057388,0.057388,0.057388,0.02646,0.057388,0.057388,0.057388,0.0,2.0,2.0,2.0,0.02908,0.060231,0.060231,0.060231,-0.03297,0.037128,0.037128,0.037128,0.00526,0.005684,0.005684,0.005684,0.03171,0.063073,0.063073,0.063073,c1ccc2c(c1)Cc1ccccc1O2,1,0.0,6,10.1016/S0040-4020(97)00622-4
100,0.46244,0.36563,0.36563,0.36563,0.02843,0.054653,0.054653,0.054653,0.02313,0.04969,0.04969,0.04969,0.02313,0.04969,0.04969,0.04969,0.0,2.0,2.0,2.0,0.02627,0.053085,0.053085,0.053085,-0.05454,0.047873,0.047873,0.047873,0.00629,0.006791,0.006791,0.006791,0.02942,0.056481,0.056481,0.056481,c1ccc2c(c1)Cc1ccccc1O2,2,0.0,6,10.1016/S0040-4020(97)00622-4
101,0.47565,0.378832,0.378832,0.378832,0.02443,0.054942,0.054942,0.054942,0.0128,0.048784,0.048784,0.048784,0.0128,0.048784,0.048784,0.048784,0.0,2.0,2.0,2.0,0.0191,0.052791,0.052791,0.052791,-0.04191,0.033009,0.033009,0.033009,0.0126,0.008014,0.008014,0.008014,0.0254,0.056798,0.056798,0.056798,c1ccc2c(c1)Cc1ccccc1O2,5,0.0,6,10.1016/S0040-4020(97)00622-4
102,0.49795,0.427926,0.427876,0.427827,-0.01515,0.044416,0.044416,0.044416,-0.01734,0.073234,0.073233,0.073232,-0.01734,0.073234,0.073233,0.073232,0.79599,1.65042,1.65042,1.65042,-0.01647,0.059312,0.059312,0.059312,-0.05447,0.047117,0.047117,0.047116,0.00174,-0.027841,-0.027842,-0.027842,-0.0156,0.045391,0.045391,0.045391,c1ccc2c(c1)Cc1ccccc1O2,6,100.0,6,10.1016/S0040-4020(97)00622-4
103,0.38436,0.49926,0.420838,0.343319,-0.00045,0.0031,0.000103,-0.004645,-0.00492,0.024023,0.012192,0.000906,-0.00492,0.024023,0.012192,0.000906,0.80037,1.696644,1.695596,1.69497,-0.0025,0.012823,0.005483,-0.002836,-0.10523,0.037085,0.03368,0.030589,0.00485,-0.007484,-0.013419,-0.022401,-7e-05,0.001622,-0.001227,-0.006578,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0.0,1,10.1021/jo00045a004
