,DOI,Catalyst,Solvent,Time (min),Temperature (ºC),rxn_ID,Reactant,Reactant_SMILES,Is Reactant Racemic,Product,Product_SMILES,Oxidation sites,Selectivity (%),Yield (%),Discard,Comments,Unnamed: 16,Unnamed: 17,Reactant_mapped,Product_mapped,Symmetry,Symmetry_groups,Group_idxes,Unique symmetry,Mapped_rxn,Mapped_reactivity,idx_to_rxn_map,idx_to_selectivity
166,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,DMDO,Acetone,1,rt,223,3-propionyldihydrofuran-2(3H)-one,CCC(=O)C1CCOC1=O,,3-hydroxy-3-propionyldihydrofuran-2(3H)-one,CCC(=O)C1(O)CCOC1=O,,85.0,85.0,,"193. Adam, W.; Prechtl, F. Chem. Ber. 1991, 124, 2369.",Yes,,[CH3:1][CH2:2][C:3](=[O:4])[CH:5]1[CH2:7][CH2:8][O:9][C:10]1=[O:6],[CH3:1][CH2:2][C:3](=[O:4])[C:5]1([OH:6])[CH2:7][CH2:8][O:9][C:10]1=[O:11],False,"{0: 0, 1: 1, 2: 2, 4: 4, 5: 5, 6: 6, 8: 8}","{0: [0], 1: [1], 2: [2], 4: [4], 5: [5], 6: [6], 8: [8]}","{0: 0, 1: 1, 2: 2, 4: 4, 5: 5, 6: 6, 8: 8}",[CH3:1][CH2:2][C:3](=[O:4])[CH:5]1[CH2:7][CH2:8][O:9][C:10]1=[O:6]>>[CH3:1][CH2:2][C:3](=[O:4])[C:5]1([OH:6])[CH2:7][CH2:8][O:9][C:10]1=[O:11],"{1: False, 2: False, 3: False, 5: True, 7: False, 8: False, 10: False}","{0: 1, 1: 2, 2: 3, 4: 5, 5: 7, 6: 8, 8: 10}","{0: 0.0, 1: 0.0, 2: 0.0, 4: 85.0, 5: 0.0, 6: 0.0, 8: 0.0}"
167,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,DMDO,Acetone,1,20,224,ethyl 2-benzyl-3-oxobutanoate,CCOC(=O)C(Cc1ccccc1)C(C)=O,,ethyl 2-benzyl-2-hydroxy-3-oxobutanoate,CCOC(=O)C(O)(Cc1ccccc1)C(C)=O,,75.0,75.0,,"193. Adam, W.; Prechtl, F. Chem. Ber. 1991, 124, 2369.",Yes,,[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]([CH2:8][c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1)[C:15]([CH3:16])=[O:17],[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6]([OH:7])([CH2:8][c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1)[C:15]([CH3:16])=[O:17],True,"{0: 0, 1: 9, 3: 13, 5: 15, 6: 10, 7: 14, 8: 7, 9: 5, 10: 4, 11: 5, 12: 7, 13: 12, 14: 1}","{0: [0], 9: [1], 13: [3], 15: [5], 10: [6], 14: [7], 7: [8, 12], 5: [9, 11], 4: [10], 12: [13], 1: [14]}","{0: 1, 1: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 2, 9: 2, 10: 1, 13: 1, 14: 1}",[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]([CH2:8][c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1)[C:15]([CH3:16])=[O:17]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6]([OH:7])([CH2:8][c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1)[C:15]([CH3:16])=[O:17],"{1: False, 2: False, 4: False, 6: True, 8: False, 9: False, 10: False, 11: False, 12: False, 13: False, 14: False, 15: False, 16: False}","{0: 1, 1: 2, 3: 4, 5: 6, 6: 8, 7: 9, 8: 10, 9: 11, 10: 12, 11: 13, 12: 14, 13: 15, 14: 16}","{0: 0.0, 1: 0.0, 3: 0.0, 5: 75.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0}"
168,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,DMDO,CH2Cl2/Acetone,7,2,225,"(13S)-13-methyl-17-oxo-7,8,9,11,12,13,14,15,16,17-decahydro-6H-cyclopenta[a]phenanthren-3-yl acetate",CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,,"(13S)-9-hydroxy-13-methyl-17-oxo-7,8,9,11,12,13,14,15,16,17-decahydro-6H-cyclopenta[a]phenanthren-3-yl acetate",CC(=O)Oc1ccc2c(c1)CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@]21O,,79.0,79.0,,"460. Brown, D. S.; Marples, S. A.; Muxworthy, J. P.; Baggaley, K. H. J. Chem. Res. (S) 1992, 28.",Yes,,[CH3:1][C:2](=[O:3])[O:4][c:5]1[cH:6][cH:7][c:8]2[c:9]([cH:10]1)[CH2:11][CH2:12][C@H:13]1[C@@H:14]3[CH2:15][CH2:16][C:17](=[O:18])[C@@:19]3([CH3:20])[CH2:21][CH2:22][C@H:23]21,[CH3:1][C:2](=[O:3])[O:4][c:5]1[cH:6][cH:7][c:8]2[c:9]([cH:10]1)[CH2:11][CH2:12][C@H:13]1[C@@H:14]3[CH2:15][CH2:16][C:17](=[O:18])[C@@:19]3([CH3:20])[CH2:21][CH2:22][C@:23]21[OH:24],False,"{0: 0, 1: 1, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: 10, 11: 11, 12: 12, 13: 13, 14: 14, 15: 15, 16: 16, 17: 17, 18: 18, 20: 20, 21: 21, 22: 22}","{0: [0], 1: [1], 4: [4], 5: [5], 6: [6], 7: [7], 8: [8], 9: [9], 10: [10], 11: [11], 12: [12], 13: [13], 14: [14], 15: [15], 16: [16], 17: [17], 18: [18], 20: [20], 21: [21], 22: [22]}","{0: 0, 1: 1, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: 10, 11: 11, 12: 12, 13: 13, 14: 14, 15: 15, 16: 16, 17: 17, 18: 18, 20: 20, 21: 21, 22: 22}",[CH3:1][C:2](=[O:3])[O:4][c:5]1[cH:6][cH:7][c:8]2[c:9]([cH:10]1)[CH2:11][CH2:12][C@H:13]1[C@@H:14]3[CH2:15][CH2:16][C:17](=[O:18])[C@@:19]3([CH3:20])[CH2:21][CH2:22][C@H:23]21>>[CH3:1][C:2](=[O:3])[O:4][c:5]1[cH:6][cH:7][c:8]2[c:9]([cH:10]1)[CH2:11][CH2:12][C@H:13]1[C@@H:14]3[CH2:15][CH2:16][C:17](=[O:18])[C@@:19]3([CH3:20])[CH2:21][CH2:22][C@:23]21[OH:24],"{1: False, 2: False, 5: False, 6: False, 7: False, 8: False, 9: False, 10: False, 11: False, 12: False, 13: False, 14: False, 15: False, 16: False, 17: False, 19: False, 20: False, 21: False, 22: False, 23: True}","{0: 1, 1: 2, 4: 5, 5: 6, 6: 7, 7: 8, 8: 9, 9: 10, 10: 11, 11: 12, 12: 13, 13: 23, 14: 22, 15: 21, 16: 19, 17: 20, 18: 17, 20: 16, 21: 15, 22: 14}","{0: 0.0, 1: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 79.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 0.0, 20: 0.0, 21: 0.0, 22: 0.0}"
169,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,DMDO,CH2Cl2/Acetone,7,2,226,"(13S,17S)-13-methyl-7,8,9,11,12,13,14,15,16,17-decahydro-6H-cyclopenta[a]phenanthrene-3,17-diyl diacetate",CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,,"(13S,17S)-9-hydroxy-13-methyl-7,8,9,11,12,13,14,15,16,17-decahydro-6H-cyclopenta[a]phenanthrene-3,17-diyl diacetate",CC(=O)Oc1ccc2c(c1)CC[C@H]1[C@@H]3CC[C@H](OC(C)=O)[C@@]3(C)CC[C@]21O,,75.0,75.0,,"460. Brown, D. S.; Marples, S. A.; Muxworthy, J. P.; Baggaley, K. H. J. Chem. Res. (S) 1992, 28.",Yes,,[CH3:1][C:2](=[O:3])[O:4][c:5]1[cH:6][cH:7][c:8]2[c:9]([cH:10]1)[CH2:11][CH2:12][C@H:13]1[C@@H:14]3[CH2:15][CH2:16][C@H:17]([O:18][C:19]([CH3:20])=[O:21])[C@@:22]3([CH3:23])[CH2:24][CH2:25][C@H:26]21,[CH3:1][C:2](=[O:3])[O:4][c:5]1[cH:6][cH:7][c:8]2[c:9]([cH:10]1)[CH2:11][CH2:12][C@H:13]1[C@@H:14]3[CH2:15][CH2:16][C@H:17]([O:18][C:19]([CH3:20])=[O:21])[C@@:22]3([CH3:23])[CH2:24][CH2:25][C@:26]21[OH:27],False,"{0: 0, 1: 1, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: 10, 11: 11, 12: 12, 13: 13, 14: 14, 15: 15, 16: 16, 17: 17, 18: 18, 20: 20, 21: 21, 23: 23, 24: 24, 25: 25}","{0: [0], 1: [1], 4: [4], 5: [5], 6: [6], 7: [7], 8: [8], 9: [9], 10: [10], 11: [11], 12: [12], 13: [13], 14: [14], 15: [15], 16: [16], 17: [17], 18: [18], 20: [20], 21: [21], 23: [23], 24: [24], 25: [25]}","{0: 0, 1: 1, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: 10, 11: 11, 12: 12, 13: 13, 14: 14, 15: 15, 16: 16, 17: 17, 18: 18, 20: 20, 21: 21, 23: 23, 24: 24, 25: 25}",[CH3:1][C:2](=[O:3])[O:4][c:5]1[cH:6][cH:7][c:8]2[c:9]([cH:10]1)[CH2:11][CH2:12][C@H:13]1[C@@H:14]3[CH2:15][CH2:16][C@H:17]([O:18][C:19]([CH3:20])=[O:21])[C@@:22]3([CH3:23])[CH2:24][CH2:25][C@H:26]21>>[CH3:1][C:2](=[O:3])[O:4][c:5]1[cH:6][cH:7][c:8]2[c:9]([cH:10]1)[CH2:11][CH2:12][C@H:13]1[C@@H:14]3[CH2:15][CH2:16][C@H:17]([O:18][C:19]([CH3:20])=[O:21])[C@@:22]3([CH3:23])[CH2:24][CH2:25][C@:26]21[OH:27],"{1: False, 2: False, 5: False, 6: False, 7: False, 8: False, 9: False, 10: False, 11: False, 12: False, 13: False, 14: False, 15: False, 16: False, 17: False, 19: False, 20: False, 22: False, 23: False, 24: False, 25: False, 26: True}","{0: 1, 1: 2, 4: 5, 5: 6, 6: 7, 7: 8, 8: 9, 9: 10, 10: 11, 11: 12, 12: 13, 13: 26, 14: 25, 15: 24, 16: 22, 17: 23, 18: 17, 20: 19, 21: 20, 23: 16, 24: 15, 25: 14}","{0: 0.0, 1: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 75.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 0.0, 20: 0.0, 21: 0.0, 23: 0.0, 24: 0.0, 25: 0.0}"
170,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,DMDO,CH2Cl2/Acetone,,0,228,"(3S,10R,13R,17R)-4,4,10,13-tetramethyl-17-((R)-6-methylheptan-2-yl)-2,3,4,7,8,9,10,11,12,13,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-ol",CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,,"(10R,13R,17R)-4,4,10,13-tetramethyl-17-((R)-6-methylheptan-2-yl)-1,2,8,9,10,11,12,13,14,15,16,17-dodecahydro-3H-cyclopenta[a]phenanthrene-3,7(4H)-dione",CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(=O)C=C4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@]12C,,36.0,36.0,,https://www.sciencedirect.com/science/article/pii/S0040403900794895,Yes,,[CH3:1][CH:2]([CH3:3])[CH2:4][CH2:5][CH2:6][C@@H:7]([CH3:8])[C@H:9]1[CH2:10][CH2:11][C@H:12]2[C@@H:13]3[CH2:14][CH:16]=[C:17]4[C:18]([CH3:19])([CH3:20])[C@@H:21]([OH:15])[CH2:23][CH2:24][C@:25]4([CH3:26])[C@H:27]3[CH2:28][CH2:29][C@:30]12[CH3:31],[CH3:1][CH:2]([CH3:3])[CH2:4][CH2:5][CH2:6][C@@H:7]([CH3:8])[C@H:9]1[CH2:10][CH2:11][C@H:12]2[C@@H:13]3[C:14](=[O:15])[CH:16]=[C:17]4[C:18]([CH3:19])([CH3:20])[C:21](=[O:22])[CH2:23][CH2:24][C@:25]4([CH3:26])[C@H:27]3[CH2:28][CH2:29][C@:30]12[CH3:31],True,"{0: 0, 1: 20, 2: 0, 3: 10, 4: 9, 5: 11, 6: 21, 7: 2, 8: 25, 9: 15, 10: 16, 11: 26, 12: 22, 13: 12, 14: 8, 15: 19, 16: 27, 17: 3, 18: 3, 19: 23, 21: 13, 22: 17, 23: 28, 24: 5, 25: 24, 26: 14, 27: 18, 28: 29, 29: 6}","{0: [0, 2], 20: [1], 10: [3], 9: [4], 11: [5], 21: [6], 2: [7], 25: [8], 15: [9], 16: [10], 26: [11], 22: [12], 12: [13], 8: [14], 19: [15], 27: [16], 3: [17, 18], 23: [19], 13: [21], 17: [22], 28: [23], 5: [24], 24: [25], 14: [26], 18: [27], 29: [28], 6: [29]}","{0: 2, 1: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 2, 19: 1, 21: 1, 22: 1, 23: 1, 24: 1, 25: 1, 26: 1, 27: 1, 28: 1, 29: 1}",[CH3:1][CH:2]([CH3:3])[CH2:4][CH2:5][CH2:6][C@@H:7]([CH3:8])[C@H:9]1[CH2:10][CH2:11][C@H:12]2[C@@H:13]3[CH2:14][CH:16]=[C:17]4[C:18]([CH3:19])([CH3:20])[C@@H:21]([OH:15])[CH2:23][CH2:24][C@:25]4([CH3:26])[C@H:27]3[CH2:28][CH2:29][C@:30]12[CH3:31]>>[CH3:1][CH:2]([CH3:3])[CH2:4][CH2:5][CH2:6][C@@H:7]([CH3:8])[C@H:9]1[CH2:10][CH2:11][C@H:12]2[C@@H:13]3[C:14](=[O:15])[CH:16]=[C:17]4[C:18]([CH3:19])([CH3:20])[C:21](=[O:22])[CH2:23][CH2:24][C@:25]4([CH3:26])[C@H:27]3[CH2:28][CH2:29][C@:30]12[CH3:31],"{1: False, 2: False, 3: False, 4: False, 5: False, 6: False, 7: False, 8: False, 9: False, 10: False, 11: False, 12: False, 13: False, 14: True, 16: False, 17: False, 18: False, 19: False, 20: False, 21: True, 23: False, 24: False, 25: False, 26: False, 27: False, 28: False, 29: False, 30: False, 31: False}","{0: 1, 1: 2, 2: 3, 3: 4, 4: 5, 5: 6, 6: 7, 7: 8, 8: 9, 9: 10, 10: 11, 11: 12, 12: 13, 13: 14, 14: 16, 15: 17, 16: 18, 17: 19, 18: 20, 19: 21, 21: 23, 22: 24, 23: 25, 24: 26, 25: 27, 26: 28, 27: 29, 28: 30, 29: 31}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 36.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 36.0, 21: 0.0, 22: 0.0, 23: 0.0, 24: 0.0, 25: 0.0, 26: 0.0, 27: 0.0, 28: 0.0, 29: 0.0}"
171,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,DMDO,CH2Cl2/Acetone,,0,229,"(3S,10R,13R,17R)-4,4,10,13-tetramethyl-17-((R)-6-methylheptan-2-yl)-2,3,4,7,8,9,10,11,12,13,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-yl acetate",CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,,"(10R,13R,17R)-4,4,10,13-tetramethyl-17-((R)-6-methylheptan-2-yl)-1,2,8,9,10,11,12,13,14,15,16,17-dodecahydro-3H-cyclopenta[a]phenanthrene-3,7(4H)-dione",CC(=O)O[C@H]1CC[C@@]2(C)C(=CC(=O)[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,,44.0,44.0,,https://www.sciencedirect.com/science/article/pii/S0040403900794895,Yes,acetate deprotectio,[CH3:1][C:2](=[O:3])[O:4][C@H:5]1[CH2:6][CH2:7][C@@:8]2([CH3:9])[C:10](=[CH:11][CH2:12][C@H:14]3[C@@H:15]4[CH2:16][CH2:17][C@H:18]([C@H:19]([CH3:20])[CH2:21][CH2:22][CH2:23][CH:24]([CH3:25])[CH3:26])[C@@:27]4([CH3:28])[CH2:29][CH2:30][C@H:31]23)[C:32]1([CH3:33])[CH3:34],[CH3:1][C:2](=[O:3])[O:4][C@H:5]1[CH2:6][CH2:7][C@@:8]2([CH3:9])[C:10](=[CH:11][C:12](=[O:13])[C@H:14]3[C@@H:15]4[CH2:16][CH2:17][C@H:18]([C@H:19]([CH3:20])[CH2:21][CH2:22][CH2:23][CH:24]([CH3:25])[CH3:26])[C@@:27]4([CH3:28])[CH2:29][CH2:30][C@H:31]23)[C:32]1([CH3:33])[CH3:34],True,"{0: 0, 1: 21, 4: 26, 5: 14, 6: 18, 7: 31, 8: 6, 9: 22, 10: 9, 11: 13, 12: 25, 13: 29, 14: 17, 15: 16, 16: 28, 17: 24, 18: 3, 19: 12, 20: 10, 21: 11, 22: 23, 23: 1, 24: 1, 25: 32, 26: 7, 27: 19, 28: 15, 29: 27, 30: 30, 31: 4, 32: 4}","{0: [0], 21: [1], 26: [4], 14: [5], 18: [6], 31: [7], 6: [8], 22: [9], 9: [10], 13: [11], 25: [12], 29: [13], 17: [14], 16: [15], 28: [16], 24: [17], 3: [18], 12: [19], 10: [20], 11: [21], 23: [22], 1: [23, 24], 32: [25], 7: [26], 19: [27], 15: [28], 27: [29], 30: [30], 4: [31, 32]}","{0: 1, 1: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 1, 18: 1, 19: 1, 20: 1, 21: 1, 22: 1, 23: 2, 25: 1, 26: 1, 27: 1, 28: 1, 29: 1, 30: 1, 31: 2}",[CH3:1][C:2](=[O:3])[O:4][C@H:5]1[CH2:6][CH2:7][C@@:8]2([CH3:9])[C:10](=[CH:11][CH2:12][C@H:14]3[C@@H:15]4[CH2:16][CH2:17][C@H:18]([C@H:19]([CH3:20])[CH2:21][CH2:22][CH2:23][CH:24]([CH3:25])[CH3:26])[C@@:27]4([CH3:28])[CH2:29][CH2:30][C@H:31]23)[C:32]1([CH3:33])[CH3:34]>>[CH3:1][C:2](=[O:3])[O:4][C@H:5]1[CH2:6][CH2:7][C@@:8]2([CH3:9])[C:10](=[CH:11][C:12](=[O:13])[C@H:14]3[C@@H:15]4[CH2:16][CH2:17][C@H:18]([C@H:19]([CH3:20])[CH2:21][CH2:22][CH2:23][CH:24]([CH3:25])[CH3:26])[C@@:27]4([CH3:28])[CH2:29][CH2:30][C@H:31]23)[C:32]1([CH3:33])[CH3:34],"{1: False, 2: False, 5: False, 6: False, 7: False, 8: False, 9: False, 10: False, 11: False, 12: True, 14: False, 15: False, 16: False, 17: False, 18: False, 19: False, 20: False, 21: False, 22: False, 23: False, 24: False, 25: False, 26: False, 27: False, 28: False, 29: False, 30: False, 31: False, 32: False, 33: False, 34: False}","{0: 1, 1: 2, 4: 5, 5: 6, 6: 7, 7: 8, 8: 9, 9: 10, 10: 11, 11: 12, 12: 14, 13: 15, 14: 16, 15: 17, 16: 18, 17: 19, 18: 20, 19: 21, 20: 22, 21: 23, 22: 24, 23: 25, 24: 26, 25: 27, 26: 28, 27: 29, 28: 30, 29: 31, 30: 32, 31: 33, 32: 34}","{0: 0.0, 1: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 44.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 0.0, 20: 0.0, 21: 0.0, 22: 0.0, 23: 0.0, 24: 0.0, 25: 0.0, 26: 0.0, 27: 0.0, 28: 0.0, 29: 0.0, 30: 0.0, 31: 0.0, 32: 0.0}"
172,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,TFDO,CH2Cl2/TFP,0.8,-20,230,propan-2-ol,CC(C)O,,propan-2-one,CC(C)=O,,88.0,88.0,,"29. Mello, R.; Cassidei, L.; Fiorentino, M.; Fusco, C.; H ̈ummer, W.; J ̈ager, V.; Curci, R.J. Am.Chem. Soc.1991,113, 2205.",Yes,,[CH3:1][CH:2]([CH3:3])[OH:4],[CH3:1][C:2]([CH3:3])=[O:4],True,"{0: 0, 1: 3, 2: 0}","{0: [0, 2], 3: [1]}","{0: 2, 1: 1}",[CH3:1][CH:2]([CH3:3])[OH:4]>>[CH3:1][C:2]([CH3:3])=[O:4],"{1: False, 2: True, 3: False}","{0: 1, 1: 2, 2: 3}","{0: 0.0, 1: 88.0, 2: 0.0}"
173,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,TFDO,CH2Cl2/TFP,0.8,0,231,tetrahydrofuran,C1CCOC1,,dihydrofuran-2(3H)-one,O=C1CCCO1,,65.0,65.0,,"191. Curci, R.; D’Accolti, L.; Fiorentino, M.; Fusco, C.; Adam, W.; Gonz ́alez-Nu ̃nez, M. E.; Mello,R.Tetrahedron Lett.1992,33, 4225",Yes,,[O:1]1[CH2:2][CH2:5][CH2:4][CH2:3]1,[O:1]=[C:2]1[CH2:3][CH2:4][CH2:5][O:6]1,True,"{0: 0, 1: 0, 2: 2, 4: 2}","{0: [0, 1], 2: [2, 4]}","{0: 2, 2: 2}",[O:1]1[CH2:2][CH2:5][CH2:4][CH2:3]1>>[O:1]=[C:2]1[CH2:3][CH2:4][CH2:5][O:6]1,"{2: True, 3: False, 4: False, 5: True}","{0: 5, 1: 4, 2: 3, 4: 2}","{0: 65.0, 1: 0.0, 2: 0.0, 4: 65.0}"
174,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,TFDO,CH2Cl2/TFP,0.1,0,231,tetrahydrofuran,C1CCOC1,,tetrahydrofuran-2-ol,OC1CCCO1,,30.0,30.0,,"191. Curci, R.; D’Accolti, L.; Fiorentino, M.; Fusco, C.; Adam, W.; Gonz ́alez-Nu ̃nez, M. E.; Mello,R.Tetrahedron Lett.1992,33, 4225",Yes,,[O:1]1[CH2:2][CH2:3][CH2:4][CH2:5]1,[OH:1][CH:2]1[CH2:3][CH2:4][CH2:5][O:6]1,True,"{0: 0, 1: 0, 2: 2, 4: 2}","{0: [0, 1], 2: [2, 4]}","{0: 2, 2: 2}",[O:1]1[CH2:2][CH2:3][CH2:4][CH2:5]1>>[OH:1][CH:2]1[CH2:3][CH2:4][CH2:5][O:6]1,"{2: True, 3: False, 4: False, 5: False}","{0: 3, 1: 4, 2: 5, 4: 2}","{0: 0.0, 1: 0.0, 2: 0.0, 4: 30.0}"
175,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,DMDO,CH2Cl2/Acetone,70,0,231,tetrahydrofuran,C1CCOC1,,dihydrofuran-2(3H)-one,O=C1CCCO1,,33.0,33.0,,"191. Curci, R.; D’Accolti, L.; Fiorentino, M.; Fusco, C.; Adam, W.; Gonz ́alez-Nu ̃nez, M. E.; Mello,R.Tetrahedron Lett.1992,33, 4225",Yes,,[O:1]1[CH2:2][CH2:5][CH2:4][CH2:3]1,[O:1]=[C:2]1[CH2:3][CH2:4][CH2:5][O:6]1,True,"{0: 0, 1: 0, 2: 2, 4: 2}","{0: [0, 1], 2: [2, 4]}","{0: 2, 2: 2}",[O:1]1[CH2:2][CH2:5][CH2:4][CH2:3]1>>[O:1]=[C:2]1[CH2:3][CH2:4][CH2:5][O:6]1,"{2: True, 3: False, 4: False, 5: True}","{0: 5, 1: 4, 2: 3, 4: 2}","{0: 33.0, 1: 0.0, 2: 0.0, 4: 33.0}"
176,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,DMDO,CH2Cl2/Acetone,70,0,231,tetrahydrofuran,C1CCOC1,,tetrahydrofuran-2-ol,OC1CCCO1,,13.0,13.0,,"191. Curci, R.; D’Accolti, L.; Fiorentino, M.; Fusco, C.; Adam, W.; Gonz ́alez-Nu ̃nez, M. E.; Mello,R.Tetrahedron Lett.1992,33, 4225",Yes,,[O:1]1[CH2:2][CH2:3][CH2:4][CH2:5]1,[OH:1][CH:2]1[CH2:3][CH2:4][CH2:5][O:6]1,True,"{0: 0, 1: 0, 2: 2, 4: 2}","{0: [0, 1], 2: [2, 4]}","{0: 2, 2: 2}",[O:1]1[CH2:2][CH2:3][CH2:4][CH2:5]1>>[OH:1][CH:2]1[CH2:3][CH2:4][CH2:5][O:6]1,"{2: True, 3: False, 4: False, 5: False}","{0: 3, 1: 4, 2: 5, 4: 2}","{0: 0.0, 1: 0.0, 2: 0.0, 4: 13.0}"
177,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,TFDO,CH2Cl2/TFP,0.1,-20,232,butan-1-ol,CCCCO,,butyric acid,CCCC(=O)O,,81.0,81.0,,"29. Mello, R.; Cassidei, L.; Fiorentino, M.; Fusco, C.; H ̈ummer, W.; J ̈ager, V.; Curci, R.J. Am.Chem. Soc.1991,113, 2205.",Yes,,[CH3:1][CH2:2][CH2:3][CH2:4][OH:5],[CH3:1][CH2:2][CH2:3][C:4](=[O:5])[OH:6],False,"{0: 0, 1: 1, 2: 2, 3: 3}","{0: [0], 1: [1], 2: [2], 3: [3]}","{0: 0, 1: 1, 2: 2, 3: 3}",[CH3:1][CH2:2][CH2:3][CH2:4][OH:5]>>[CH3:1][CH2:2][CH2:3][C:4](=[O:5])[OH:6],"{1: False, 2: False, 3: False, 4: True}","{0: 1, 1: 2, 2: 3, 3: 4}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 81.0}"
178,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01,DMDO,CH2Cl2/Acetone,4,0,236,"(2S,3S)-butane-2,3-diol",C[C@H](O)[C@H](C)O,,(S)-3-hydroxybutan-2-one,CC(=O)[C@H](C)O,,92.0,92.0,,"269. Bovicelli, P.; Lupattelli, P.; Sanetti, A.; Mincione, E.Tetrahedron Lett.1995,36, 3031.",Yes,,[CH3:1][C@H:2]([OH:3])[C@H:4]([CH3:5])[OH:6],[CH3:1][C:2](=[O:3])[C@H:4]([CH3:5])[OH:6],True,"{0: 0, 1: 4, 3: 4, 4: 0}","{0: [0, 4], 4: [1, 3]}","{0: 2, 1: 2}",[CH3:1][C@H:2]([OH:3])[C@H:4]([CH3:5])[OH:6]>>[CH3:1][C:2](=[O:3])[C@H:4]([CH3:5])[OH:6],"{1: False, 2: True, 4: False, 5: False}","{0: 1, 1: 2, 3: 4, 4: 5}","{0: 0.0, 1: 92.0, 3: 0.0, 4: 0.0}"
